readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),Total Reactive Power (kVAR),Total Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),System Power Factor,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status,fan_status
2025-09-24 03:11:10,709.0,0.34,236.4,0.49,238.91,236.2,234.1,411.46,407.29,409.65,409.47,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.9,1,2025-09-24 03:11:10,0,0,1,1
2025-09-24 03:11:55,709.0,0.34,236.22,0.49,238.98,235.96,233.72,411.31,406.76,409.38,409.15,0.0,0.0,1.48,0.06,0.35,,,,0.98,49.95,0,968,0.99,-19.4,67.1,1,2025-09-24 03:11:55,0,0,1,1
2025-09-24 03:12:40,709.0,0.34,236.17,0.49,238.76,235.98,233.76,411.14,406.81,409.22,409.06,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.95,0,968,0.99,-19.4,67.0,1,2025-09-24 03:12:40,0,0,1,1
2025-09-24 03:13:25,709.0,0.34,236.26,0.49,239.0,236.02,233.73,411.41,407.0,409.25,409.22,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.94,0,968,0.99,-19.4,66.9,1,2025-09-24 03:13:25,0,0,1,1
2025-09-24 03:14:10,709.0,0.34,236.33,0.49,238.88,236.24,233.86,411.47,407.12,409.41,409.33,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.96,0,968,0.99,-19.4,66.8,1,2025-09-24 03:14:10,0,0,1,1
2025-09-24 03:14:55,709.0,0.34,236.34,0.49,238.75,236.3,233.98,411.41,407.28,409.4,409.36,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.96,0,968,0.99,-19.4,66.8,1,2025-09-24 03:14:55,0,0,1,1
2025-09-24 03:15:40,709.0,0.34,236.41,0.49,238.85,236.47,233.92,411.64,407.37,409.44,409.48,0.0,0.0,1.48,0.06,0.34,,,,0.98,50.0,0,968,0.99,-19.4,66.7,1,2025-09-24 03:15:40,0,0,1,1
2025-09-24 03:16:25,709.0,0.34,234.6,0.49,238.9,235.95,232.87,407.83,406.23,404.95,406.34,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.7,1,2025-09-24 03:16:25,0,0,1,1
2025-09-24 03:17:10,709.0,0.34,234.71,0.49,236.28,235.09,232.95,408.05,405.3,406.24,406.53,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.96,0,968,0.99,-19.4,66.5,1,2025-09-24 03:17:10,0,0,1,1
2025-09-24 03:17:55,709.0,0.34,234.35,0.49,235.93,234.44,232.69,407.35,404.55,405.84,405.91,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.5,1,2025-09-24 03:17:55,0,0,1,1
2025-09-24 03:18:40,709.0,0.34,234.27,0.49,235.71,234.69,232.42,407.38,404.53,405.42,405.78,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.95,0,968,0.99,-19.4,66.3,1,2025-09-24 03:18:40,0,0,1,1
2025-09-24 03:19:25,709.0,0.34,234.26,0.49,235.63,234.92,232.22,407.51,404.56,405.17,405.75,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.2,1,2025-09-24 03:19:25,0,0,1,1
2025-09-24 03:20:10,709.0,0.34,234.36,0.49,235.71,234.91,232.45,407.57,404.75,405.44,405.92,0.0,0.0,1.46,0.05,0.34,,,,0.98,49.99,0,968,0.99,-19.4,66.4,1,2025-09-24 03:20:10,0,0,1,1
2025-09-24 03:20:55,709.0,0.34,234.46,0.49,235.89,234.9,232.62,407.7,404.89,405.73,406.1,0.0,0.0,1.46,0.05,0.34,,,,0.98,49.99,0,968,0.99,-19.4,66.4,1,2025-09-24 03:20:55,0,0,1,1
2025-09-24 03:21:40,709.0,0.34,234.15,0.49,235.28,235.01,232.17,407.62,404.99,405.16,405.93,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.4,1,2025-09-24 03:21:40,0,0,1,1
2025-09-24 03:22:25,709.0,0.34,234.36,0.49,235.4,235.17,232.5,407.53,405.02,405.22,405.92,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.98,0,968,0.99,-19.4,66.3,1,2025-09-24 03:22:25,0,0,1,1
2025-09-24 03:23:10,709.0,0.34,234.48,0.49,235.52,235.44,232.47,407.86,405.22,405.29,406.13,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.2,1,2025-09-24 03:23:10,0,0,1,1
2025-09-24 03:23:55,709.0,0.34,234.35,0.49,235.45,235.36,232.23,407.73,404.95,405.03,405.9,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.98,0,968,0.99,-19.4,66.3,1,2025-09-24 03:23:55,0,0,1,1
2025-09-24 03:24:40,709.0,0.34,234.37,0.49,235.59,235.36,232.15,407.77,404.77,405.01,405.85,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.99,0,968,0.99,-19.4,66.3,1,2025-09-24 03:24:40,0,0,1,1
2025-09-24 03:25:25,709.0,0.34,234.49,0.49,235.39,235.57,232.43,407.92,405.3,405.21,406.14,0.0,0.0,1.47,0.05,0.34,,,,0.98,50.0,0,968,0.99,-19.4,66.2,1,2025-09-24 03:25:25,0,0,1,1
2025-09-24 03:26:10,709.0,0.34,234.48,0.49,235.69,235.37,232.37,407.95,405.08,405.27,406.21,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.99,0,968,0.99,-19.4,66.3,1,2025-09-24 03:26:10,0,0,1,1
2025-09-24 03:26:55,709.0,0.34,234.44,0.49,235.55,235.49,232.29,407.93,405.1,405.26,406.09,0.0,0.0,1.47,0.05,0.34,,,,0.98,50.0,0,968,0.99,-19.4,66.0,1,2025-09-24 03:26:55,0,0,1,1
2025-09-24 03:27:40,709.0,0.34,234.23,0.49,235.35,235.15,232.2,407.46,404.74,404.91,405.71,0.0,0.0,1.46,0.05,0.34,,,,0.98,49.96,0,968,0.99,-19.4,66.1,1,2025-09-24 03:27:40,0,0,1,1
2025-09-24 03:28:25,709.0,0.34,234.33,0.49,235.51,235.1,232.39,407.56,404.86,405.22,405.88,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.95,0,968,0.99,-19.4,66.3,1,2025-09-24 03:28:25,0,0,1,1
2025-09-24 03:29:10,709.0,0.34,236.4,0.49,238.8,236.57,233.84,411.68,407.39,409.48,409.61,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.3,1,2025-09-24 03:29:10,0,0,1,1
2025-09-24 03:29:55,709.0,0.34,236.15,0.49,238.51,236.42,233.65,411.41,407.02,408.66,409.03,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.98,0,968,0.99,-19.4,66.3,1,2025-09-24 03:29:55,0,0,1,1
2025-09-24 03:30:40,709.0,0.34,236.1,0.49,238.35,236.39,233.63,411.09,407.05,408.7,408.95,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.4,1,2025-09-24 03:30:40,0,0,1,1
2025-09-24 03:31:25,709.0,0.33,235.85,0.49,238.64,236.93,231.98,411.86,406.1,407.58,408.51,0.0,0.0,1.46,0.05,0.34,,,,0.98,49.97,0,968,0.99,-19.4,66.0,1,2025-09-24 03:31:25,0,0,1,1
2025-09-24 03:32:10,709.0,0.34,235.95,0.49,238.8,236.79,232.27,411.87,406.22,407.97,408.69,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.95,0,968,0.99,-19.4,65.9,1,2025-09-24 03:32:10,0,0,1,1
2025-09-24 03:32:55,709.0,0.34,236.15,0.49,238.65,236.36,233.44,411.37,406.84,409.05,409.12,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.94,0,968,0.99,-19.4,66.0,1,2025-09-24 03:32:55,0,0,1,1
2025-09-24 03:33:40,709.0,0.34,236.12,0.49,238.52,236.19,233.65,411.11,406.9,408.92,409.01,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.94,0,968,0.99,-19.4,65.9,1,2025-09-24 03:33:40,0,0,1,1
2025-09-24 03:34:25,709.0,0.34,236.25,0.49,238.98,236.06,233.71,411.4,406.85,409.54,409.26,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.95,0,968,0.99,-19.4,65.9,1,2025-09-24 03:34:25,0,0,1,1
2025-09-24 03:35:10,709.0,0.34,236.21,0.49,237.4,236.65,234.59,410.63,408.03,408.61,409.09,0.0,0.0,1.48,0.06,0.35,,,,0.98,49.99,0,968,0.99,-19.4,65.9,1,2025-09-24 03:35:10,0,0,1,1
2025-09-24 03:35:55,709.0,0.34,236.35,0.49,237.77,236.7,234.59,410.9,408.15,409.08,409.38,0.0,0.0,1.47,0.06,0.35,,,,0.98,49.99,0,968,0.99,-19.4,66.1,1,2025-09-24 03:35:55,0,0,1,1
2025-09-24 03:36:40,709.0,0.34,234.6,0.49,235.27,235.41,233.13,407.62,405.77,405.65,406.35,0.0,0.0,1.47,0.05,0.34,,,,0.98,50.0,0,968,0.99,-19.4,65.9,1,2025-09-24 03:36:40,0,0,1,1
2025-09-24 03:37:25,709.0,0.34,234.43,0.49,236.49,234.86,232.13,408.03,404.43,405.67,406.04,0.0,0.0,1.46,0.05,0.34,,,,0.98,49.98,0,968,0.99,-19.4,65.9,1,2025-09-24 03:37:25,0,0,1,1
2025-09-24 03:38:10,709.0,0.34,234.55,0.49,236.5,234.9,232.25,408.25,404.57,405.95,406.26,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.97,0,969,0.99,-19.4,66.1,1,2025-09-24 03:38:10,0,0,1,1
2025-09-24 03:38:55,709.0,0.34,236.53,0.49,239.15,236.44,234.0,411.88,407.41,409.77,409.65,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.97,0,969,0.99,-19.4,66.1,1,2025-09-24 03:38:55,0,0,1,1
2025-09-24 03:39:40,709.0,0.34,236.34,0.49,238.9,236.21,233.92,411.46,407.15,409.48,409.44,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.94,0,969,0.99,-19.4,66.1,1,2025-09-24 03:39:40,0,0,1,1
2025-09-24 03:40:25,709.0,0.34,236.52,0.49,239.14,236.39,234.01,411.68,407.52,409.79,409.66,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.96,0,969,0.99,-19.4,66.1,1,2025-09-24 03:40:25,0,0,1,1
2025-09-24 03:41:10,709.0,0.34,236.5,0.49,238.98,236.34,234.22,411.6,407.52,409.77,409.63,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.96,0,969,0.99,-19.4,66.5,1,2025-09-24 03:41:10,0,0,1,1
2025-09-24 03:41:55,709.0,0.34,236.31,0.49,238.77,236.38,233.77,411.49,407.11,409.37,409.25,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.96,0,969,0.99,-19.4,67.3,1,2025-09-24 03:41:55,0,0,1,1
2025-09-24 03:42:40,709.0,0.34,236.78,0.49,239.47,236.38,234.48,412.1,407.78,410.46,410.11,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.99,0,969,0.99,-19.4,68.2,1,2025-09-24 03:42:40,0,0,1,1
2025-09-24 03:43:25,710.0,0.34,236.93,0.49,239.61,236.6,234.58,412.41,408.06,410.67,410.38,0.0,0.0,1.47,0.06,0.34,,,,0.98,50.0,0,969,0.99,-19.4,68.7,1,2025-09-24 03:43:25,0,0,1,1
2025-09-24 03:44:10,710.0,0.34,236.74,0.49,239.41,236.48,234.33,412.14,407.73,410.28,410.05,0.0,0.0,1.47,0.06,0.35,,,,0.98,49.99,0,969,0.99,-19.4,69.0,1,2025-09-24 03:44:10,0,0,1,1
2025-09-24 03:44:55,710.0,0.34,236.66,0.49,239.17,236.43,234.37,411.88,407.63,410.28,409.93,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.99,0,969,0.99,-19.4,68.8,1,2025-09-24 03:44:55,0,0,1,1
2025-09-24 03:45:40,710.0,0.34,236.47,0.49,239.02,236.49,234.19,411.56,407.49,409.71,409.59,0.0,0.0,1.47,0.06,0.35,,,,0.98,49.98,0,969,0.99,-19.4,68.6,1,2025-09-24 03:45:40,0,0,1,1
2025-09-24 03:46:25,710.0,0.34,236.44,0.49,238.98,236.2,234.15,411.52,407.34,409.75,409.61,0.0,0.0,1.47,0.06,0.35,,,,0.98,49.95,0,969,0.99,-19.4,68.3,1,2025-09-24 03:46:25,0,0,1,1
2025-09-24 03:47:10,710.0,0.34,236.43,0.49,239.18,236.25,233.87,411.74,407.09,409.57,409.5,0.0,0.0,1.47,0.06,0.34,,,,0.98,49.96,0,969,0.99,-19.4,68.0,1,2025-09-24 03:47:10,0,0,1,1
2025-09-24 03:47:55,710.0,0.33,234.5,0.49,236.12,235.1,232.28,408.09,404.77,405.65,406.17,0.0,0.0,1.47,0.05,0.34,,,,0.98,49.95,0,969,0.99,-19.4,67.8,1,2025-09-24 03:47:55,0,0,1,1
2025-09-24 03:48:40,710.0,2.38,233.14,3.5,237.54,226.9,234.99,402.02,400.13,409.24,403.8,0.0,10.49,0.0,0.0,2.38,,,1.0,,49.95,0,969,1.0,-19.4,67.5,1,2025-09-24 03:48:40,0,1,1,0
2025-09-24 03:49:25,710.0,2.37,233.0,3.49,237.39,226.69,234.98,401.9,399.91,408.97,403.59,0.0,10.47,0.0,0.0,2.38,,,1.0,,49.98,0,969,1.0,-19.4,67.4,1,2025-09-24 03:49:25,0,1,1,0
2025-09-24 03:50:10,710.0,2.36,232.77,3.47,236.98,226.57,234.77,401.48,399.55,408.55,403.19,0.0,10.43,0.0,0.0,2.36,,,1.0,,49.95,0,969,1.0,-19.4,67.0,1,2025-09-24 03:50:10,0,1,1,0
2025-09-24 03:50:55,710.0,2.36,232.97,3.47,237.14,226.64,234.85,401.65,400.02,408.93,403.53,0.0,10.4,0.0,0.0,2.36,,,1.0,,49.97,0,969,1.0,-19.4,66.7,1,2025-09-24 03:50:55,0,1,1,0
2025-09-24 03:51:40,710.0,2.36,233.28,3.46,237.68,227.02,235.33,402.3,400.43,409.47,404.07,0.0,10.39,0.0,0.0,2.36,,,1.0,,49.98,0,969,1.0,-19.4,66.3,1,2025-09-24 03:51:40,0,1,1,0
2025-09-24 03:52:25,710.0,2.35,233.01,3.45,237.17,226.96,234.91,401.98,399.82,408.97,403.55,0.0,10.36,0.0,0.0,2.35,,,1.0,,49.98,0,969,1.0,-19.4,66.0,1,2025-09-24 03:52:25,0,1,1,0
2025-09-24 03:53:10,710.0,2.41,233.17,3.49,241.96,229.64,227.9,408.46,396.24,406.97,403.89,0.0,10.48,0.0,0.0,2.41,,,1.0,,49.97,0,969,1.0,-19.4,65.4,1,2025-09-24 03:53:10,0,1,1,0
2025-09-24 03:53:55,710.0,2.39,233.21,3.47,241.79,229.72,228.11,408.38,396.49,407.0,403.96,0.0,10.42,0.0,0.0,2.38,,,1.0,,49.96,0,969,1.0,-19.4,65.2,1,2025-09-24 03:53:55,0,1,1,0
2025-09-24 03:54:40,710.0,2.36,231.06,3.46,238.82,228.08,226.27,404.38,393.48,402.83,400.23,0.0,10.37,0.0,0.0,2.36,,,1.0,,49.96,0,969,1.0,-19.3,65.4,1,2025-09-24 03:54:40,0,1,1,0
2025-09-24 03:55:25,710.0,2.36,231.23,3.45,239.03,228.15,226.47,404.66,393.71,403.22,400.53,0.0,10.36,0.0,0.0,2.36,,,1.0,,49.99,0,969,1.0,-18.7,66.6,1,2025-09-24 03:55:25,0,1,1,0
2025-09-24 03:56:10,710.0,2.4,233.46,3.47,241.9,229.85,228.45,408.75,396.88,407.57,404.4,0.0,10.42,0.0,0.0,2.4,,,1.0,,49.98,0,969,1.0,-18.6,68.2,1,2025-09-24 03:56:10,0,1,1,0
2025-09-24 03:56:55,710.0,2.39,233.31,3.47,241.74,229.56,228.07,408.54,396.64,407.25,404.15,0.0,10.41,0.0,0.0,2.39,,,1.0,,49.98,0,969,1.0,-18.5,70.1,1,2025-09-24 03:56:55,0,1,1,0
2025-09-24 03:57:40,710.0,2.39,233.3,3.47,241.81,229.85,228.24,408.51,396.72,407.13,404.12,0.0,10.41,0.0,0.0,2.39,,,1.0,,49.98,0,969,1.0,-17.8,72.3,1,2025-09-24 03:57:40,0,1,1,0
2025-09-24 03:58:25,710.0,2.42,235.48,3.49,245.59,231.23,229.61,413.0,399.1,411.61,407.9,0.0,10.46,0.0,0.0,2.42,,,1.0,,49.96,0,969,1.0,-17.7,74.3,1,2025-09-24 03:58:25,0,1,1,0
2025-09-24 03:59:10,710.0,2.42,235.63,3.49,245.64,231.41,229.83,413.2,399.41,411.85,408.15,0.0,10.47,0.0,0.0,2.42,,,1.0,,49.98,0,969,1.0,-17.0,75.9,1,2025-09-24 03:59:10,0,1,1,0
2025-09-24 03:59:55,710.0,2.42,235.71,3.49,245.66,231.53,229.93,413.32,399.64,411.95,408.3,0.0,10.46,0.0,0.0,2.42,,,1.0,,49.99,0,969,1.0,-16.3,77.7,1,2025-09-24 03:59:55,0,1,1,0
2025-09-24 04:00:40,710.0,2.42,235.65,3.49,245.7,231.36,229.89,413.21,399.45,411.95,408.2,0.0,10.46,0.0,0.0,2.42,,,1.0,,50.0,0,969,1.0,-16.2,79.7,1,2025-09-24 04:00:40,0,1,1,0
2025-09-24 04:01:25,710.0,2.44,236.47,3.5,246.51,232.27,230.64,414.7,400.89,413.3,409.63,0.0,10.49,0.0,0.0,2.44,,,1.0,,50.0,0,969,1.0,-15.4,81.3,1,2025-09-24 04:01:25,0,1,1,0
2025-09-24 04:02:10,710.0,2.42,235.7,3.49,246.0,231.47,229.63,413.56,399.33,411.99,408.29,0.0,10.46,0.0,0.0,2.42,,,1.0,,49.98,0,969,1.0,-14.7,82.7,1,2025-09-24 04:02:10,0,1,1,0
2025-09-24 04:02:55,710.0,2.43,235.95,3.49,246.2,231.79,229.87,414.01,399.72,412.23,408.6,0.0,10.46,0.0,0.0,2.42,,,1.0,,49.98,0,969,1.0,-14.0,84.1,1,2025-09-24 04:02:55,0,1,1,0
2025-09-24 04:03:40,710.0,2.42,235.48,3.48,245.65,231.4,229.46,413.16,399.07,411.52,407.92,0.0,10.45,0.0,0.0,2.42,,,1.0,,49.97,0,969,1.0,-13.2,85.8,1,2025-09-24 04:03:40,0,1,1,0
2025-09-24 04:04:25,710.0,2.41,235.34,3.48,245.5,231.2,229.32,412.9,398.82,411.29,407.67,0.0,10.44,0.0,0.0,2.41,,,1.0,,49.96,0,969,1.0,-12.4,86.7,1,2025-09-24 04:04:25,0,1,1,0
2025-09-24 04:05:10,710.0,2.41,235.21,3.48,245.37,231.03,229.24,412.64,398.61,411.1,407.45,0.0,10.43,0.0,0.0,2.41,,,1.0,,49.95,0,969,1.0,-11.6,88.0,1,2025-09-24 04:05:10,0,1,1,0
2025-09-24 04:05:55,710.0,2.41,235.05,3.47,245.22,230.98,229.04,412.41,398.31,410.78,407.17,0.0,10.42,0.0,0.0,2.41,,,1.0,,49.94,0,969,1.0,-10.8,89.1,1,2025-09-24 04:05:55,0,1,1,0
2025-09-24 04:06:40,710.0,2.4,234.82,3.47,245.04,230.56,228.85,411.95,397.86,410.48,406.76,0.0,10.41,0.0,0.0,2.4,,,1.0,,49.94,0,969,1.0,-10.1,90.0,1,2025-09-24 04:06:40,0,1,1,0
2025-09-24 04:07:25,710.0,2.4,234.74,3.47,244.86,230.61,228.76,411.83,397.81,410.23,406.62,0.0,10.41,0.0,0.0,2.4,,,1.0,,49.93,0,969,1.0,-9.2,90.9,1,2025-09-24 04:07:25,0,1,1,0
2025-09-24 04:08:10,710.0,2.4,234.86,3.47,244.85,230.69,228.67,412.1,398.08,410.35,406.84,0.0,10.41,0.0,0.0,2.4,,,1.0,,49.95,0,969,1.0,-8.4,91.6,1,2025-09-24 04:08:10,0,1,1,0
2025-09-24 04:08:55,710.0,0.0,236.19,0.0,243.02,238.65,226.89,417.14,403.21,407.03,409.13,0.0,0.0,0.0,0.0,0.0,,,,,49.95,0,969,,-7.6,92.3,1,2025-09-24 04:08:55,0,0,1,0
2025-09-24 04:09:40,710.0,0.0,236.18,0.0,242.93,238.62,226.99,417.04,403.27,407.04,409.12,0.0,0.0,0.0,0.0,0.0,,,,,49.95,0,969,,-6.8,92.9,1,2025-09-24 04:09:40,0,0,1,0
2025-09-24 04:10:25,710.0,3.0,234.39,5.7,240.34,237.0,225.84,413.39,400.87,403.79,406.02,6.35,5.56,5.19,2.63,4.05,0.74,0.73,0.8,0.69,49.97,0,969,0.75,-6.0,93.2,1,2025-09-24 04:10:25,1,0,1,0
2025-09-24 04:11:10,710.0,2.64,234.4,5.35,241.42,237.4,224.38,414.53,400.27,403.62,406.14,6.54,5.08,4.41,2.62,3.79,0.71,0.7,0.77,0.65,49.97,0,969,0.71,-5.2,93.9,1,2025-09-24 04:11:10,1,0,1,0
2025-09-24 04:11:55,710.0,2.57,234.21,5.22,240.89,237.22,224.52,414.11,399.94,403.2,405.75,6.18,5.11,4.35,2.61,3.7,0.7,0.7,0.75,0.64,49.96,0,970,0.7,-4.5,94.1,1,2025-09-24 04:11:55,1,0,1,0
2025-09-24 04:12:40,710.0,2.87,234.14,5.59,241.37,237.49,223.55,414.71,399.33,402.73,405.59,6.1,5.17,5.5,2.67,3.94,0.73,0.7,0.76,0.73,49.96,0,970,0.73,-3.7,94.6,1,2025-09-24 04:12:40,1,0,1,0
2025-09-24 04:13:25,711.0,2.85,234.26,5.59,240.84,236.99,224.96,413.82,400.11,403.47,405.8,6.51,4.96,5.37,2.67,3.95,0.73,0.69,0.76,0.74,49.95,0,970,0.73,-3.8,94.6,1,2025-09-24 04:13:25,1,0,1,0
2025-09-24 04:14:10,711.0,2.79,235.4,5.55,237.86,235.08,233.26,409.57,405.6,408.0,407.72,5.84,4.54,6.26,2.71,3.91,0.71,0.73,0.68,0.71,49.99,0,970,0.72,-4.5,94.2,1,2025-09-24 04:14:10,1,0,1,0
2025-09-24 04:14:55,711.0,2.7,233.31,5.42,234.69,233.75,231.41,405.75,402.84,403.73,404.11,6.05,4.64,5.58,2.61,3.79,0.72,0.71,0.7,0.74,49.96,0,970,0.72,-5.2,92.9,1,2025-09-24 04:14:55,1,0,1,0
2025-09-24 04:15:40,711.0,2.66,231.42,5.31,233.77,231.43,229.05,403.07,398.88,400.93,400.96,5.46,4.84,5.64,2.55,3.69,0.72,0.71,0.69,0.75,49.97,0,970,0.72,-5.4,86.9,1,2025-09-24 04:15:40,1,0,1,0
2025-09-24 04:16:25,711.0,2.65,234.13,5.34,237.21,233.76,231.42,407.88,402.86,405.86,405.62,5.5,4.73,5.8,2.66,3.75,0.7,0.71,0.67,0.72,49.99,0,970,0.71,-6.1,79.8,1,2025-09-24 04:16:25,1,0,1,0
2025-09-24 04:17:10,711.0,2.65,232.48,5.32,233.57,232.77,230.97,403.98,401.61,402.43,402.67,5.63,4.81,5.51,2.57,3.74,0.71,0.71,0.69,0.74,49.99,0,970,0.72,-6.8,73.9,1,2025-09-24 04:17:10,1,0,1,0
2025-09-24 04:17:55,711.0,2.64,232.27,5.33,233.53,232.55,230.72,403.64,401.2,402.05,402.3,5.59,4.38,6.04,2.58,3.69,0.71,0.72,0.66,0.74,49.99,0,970,0.72,-7.7,71.2,1,2025-09-24 04:17:55,1,0,1,0
2025-09-24 04:18:40,711.0,2.63,232.01,5.32,233.13,232.41,230.77,403.2,400.88,401.46,401.85,5.56,4.34,6.07,2.56,3.7,0.7,0.73,0.66,0.72,49.98,0,970,0.72,-9.1,68.9,1,2025-09-24 04:18:40,1,0,1,0
2025-09-24 04:19:25,711.0,2.58,231.76,5.23,232.69,232.59,230.17,402.79,400.59,400.87,401.42,5.43,4.74,5.52,2.54,3.65,0.71,0.7,0.69,0.74,49.95,0,970,0.71,-10.0,67.6,1,2025-09-24 04:19:25,1,0,1,0
2025-09-24 04:20:10,711.0,2.54,231.97,5.2,233.13,232.63,230.15,403.36,400.78,401.21,401.79,5.21,4.64,5.75,2.54,3.63,0.7,0.71,0.65,0.74,49.97,0,970,0.71,-10.8,66.5,1,2025-09-24 04:20:10,1,0,1,0
2025-09-24 04:20:55,711.0,2.55,231.96,5.22,233.04,232.53,230.3,403.2,400.82,401.27,401.76,5.85,4.43,5.39,2.55,3.61,0.7,0.71,0.64,0.74,49.97,0,970,0.71,-11.6,65.7,1,2025-09-24 04:20:55,1,0,1,0
2025-09-24 04:21:40,711.0,2.52,231.89,5.19,232.9,232.38,230.38,402.94,400.76,401.21,401.64,5.46,4.66,5.35,2.53,3.6,0.7,0.7,0.67,0.71,49.96,0,970,0.7,-12.3,65.6,1,2025-09-24 04:21:40,1,0,1,0
2025-09-24 04:22:25,711.0,2.53,231.93,5.17,232.72,232.76,230.3,403.12,401.02,400.99,401.71,5.79,4.62,5.67,2.56,3.6,0.7,0.7,0.64,0.74,49.97,0,970,0.7,-13.1,65.8,1,2025-09-24 04:22:25,1,0,1,0
2025-09-24 04:23:10,711.0,2.5,232.08,5.17,232.95,232.65,230.63,403.14,401.05,401.44,401.88,5.3,4.34,5.87,2.55,3.58,0.69,0.71,0.63,0.73,49.99,0,970,0.7,-13.2,65.9,1,2025-09-24 04:23:10,1,0,1,0
2025-09-24 04:23:55,711.0,2.47,231.23,5.12,232.62,231.55,229.52,401.98,399.3,400.23,400.5,5.29,4.28,5.8,2.52,3.57,0.69,0.69,0.66,0.73,49.96,2,970,0.7,-13.9,66.1,1,2025-09-24 04:23:55,1,0,1,0
2025-09-24 04:24:40,711.0,2.49,231.59,5.16,232.69,231.97,230.11,402.41,400.17,400.8,401.13,5.1,4.53,5.84,2.52,3.57,0.69,0.72,0.63,0.72,49.98,2,970,0.7,-14.6,66.4,1,2025-09-24 04:24:40,1,0,1,0
2025-09-24 04:25:25,711.0,2.43,231.54,5.07,232.69,231.77,230.16,402.32,400.15,400.98,401.15,5.38,4.56,5.26,2.53,3.54,0.69,0.68,0.66,0.73,49.97,2,970,0.69,-14.7,66.5,1,2025-09-24 04:25:25,1,0,1,0
2025-09-24 04:26:10,711.0,2.44,231.73,5.08,232.78,231.99,230.42,402.5,400.46,401.14,401.37,5.11,4.52,5.6,2.54,3.52,0.69,0.69,0.63,0.73,49.95,2,970,0.69,-15.4,66.4,1,2025-09-24 04:26:10,1,0,1,0
2025-09-24 04:26:55,711.0,2.44,233.93,5.11,236.02,233.75,232.03,406.83,403.38,405.35,405.1,5.38,4.57,5.36,2.62,3.6,0.68,0.67,0.65,0.71,49.98,2,970,0.68,-15.5,66.6,1,2025-09-24 04:26:55,1,0,1,0
2025-09-24 04:27:40,711.0,2.38,233.77,5.06,236.03,233.64,231.64,406.75,402.95,405.02,404.74,5.65,4.3,5.24,2.6,3.57,0.67,0.68,0.64,0.68,49.98,2,970,0.67,-15.6,66.7,1,2025-09-24 04:27:40,1,0,1,0
2025-09-24 04:28:25,711.0,2.4,233.93,5.08,236.24,233.79,231.77,407.06,403.19,405.31,405.19,5.19,4.36,5.63,2.63,3.56,0.67,0.67,0.62,0.71,49.96,2,971,0.67,-16.2,66.7,1,2025-09-24 04:28:25,1,0,1,0
2025-09-24 04:29:10,711.0,2.38,233.86,5.05,236.15,233.7,231.73,406.9,403.08,405.2,405.06,5.23,4.53,5.39,2.6,3.56,0.67,0.66,0.64,0.71,49.98,2,971,0.67,-16.3,66.7,1,2025-09-24 04:29:10,1,0,1,0
