readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on,fan_status
2025-09-25 06:06:42,26.57,0.29,226.96,0.44,1.32,224.42,228.9,227.56,390.72,395.82,392.75,393.09,0.0,1.32,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.39,16.79,0,1,19.6,94.6,2025-09-25 06:06:42,0,0,1
2025-09-25 06:07:27,26.57,0.3,226.73,0.44,1.32,223.69,229.13,227.38,390.03,395.53,392.55,392.71,0.0,1.32,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.4,16.79,0,1,19.6,94.6,2025-09-25 06:07:27,0,0,1
2025-09-25 06:08:12,26.58,0.29,225.57,0.44,1.31,223.39,227.52,225.82,388.7,393.03,390.37,390.62,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.4,16.79,0,1,19.6,94.7,2025-09-25 06:08:12,0,0,1
2025-09-25 06:08:57,26.58,0.29,224.5,0.44,1.31,222.27,225.94,225.29,386.71,390.53,389.27,388.54,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.41,16.79,0,1,19.6,94.8,2025-09-25 06:08:57,0,0,1
2025-09-25 06:09:42,26.58,0.29,223.83,0.44,1.31,221.02,224.77,225.7,385.04,389.19,388.79,387.61,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.41,16.8,0,1,19.6,94.8,2025-09-25 06:09:42,0,0,1
2025-09-25 06:10:27,26.59,0.29,223.39,0.44,1.31,219.74,225.64,224.81,383.6,389.69,387.47,385.28,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.41,16.8,0,1,19.6,94.8,2025-09-25 06:10:27,0,0,1
2025-09-25 06:11:12,26.59,0.29,223.9,0.44,1.31,220.17,225.96,225.59,384.38,390.41,388.61,387.7,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.42,16.8,0,1,19.6,94.9,2025-09-25 06:11:12,0,0,1
2025-09-25 06:11:57,26.59,0.29,221.87,0.44,1.31,217.86,223.86,223.9,381.23,386.43,385.18,384.23,0.0,1.31,0.0,0.0,0.29,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.42,16.8,0,1,19.6,94.9,2025-09-25 06:11:57,0,0,1
2025-09-25 06:12:42,26.6,0.28,222.07,0.44,1.31,218.13,223.47,224.62,381.18,386.49,386.21,384.63,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.42,16.8,0,1,19.6,94.9,2025-09-25 06:12:42,0,0,1
2025-09-25 06:13:27,26.6,0.29,222.13,0.44,1.31,218.46,222.9,225.03,380.63,386.95,386.61,384.68,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.43,16.8,0,1,19.7,95.0,2025-09-25 06:13:27,0,0,1
2025-09-25 06:14:12,26.6,0.29,221.64,0.44,1.31,217.66,222.57,224.71,380.24,385.28,386.12,383.91,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.43,16.8,0,1,19.7,95.0,2025-09-25 06:14:12,0,0,1
2025-09-25 06:14:57,26.61,0.29,221.66,0.44,1.31,218.04,222.33,224.62,380.28,385.62,385.86,383.93,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.43,16.8,0,1,19.7,95.0,2025-09-25 06:14:57,0,0,1
2025-09-25 06:15:42,26.61,0.28,220.25,0.43,1.3,218.65,217.89,224.22,378.84,380.87,384.73,381.57,0.0,1.3,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.44,16.8,0,1,19.7,95.0,2025-09-25 06:15:42,0,0,1
2025-09-25 06:16:27,26.61,0.28,219.8,0.43,1.3,217.34,217.89,224.17,377.62,381.02,383.45,380.81,0.0,1.3,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.44,16.8,0,1,19.7,95.1,2025-09-25 06:16:27,0,0,1
2025-09-25 06:17:12,26.62,0.29,224.77,0.44,1.31,221.35,224.51,228.45,385.04,390.78,392.09,389.4,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.97,1.0,50.0,32.45,16.8,0,1,19.7,95.1,2025-09-25 06:17:12,0,0,1
2025-09-25 06:17:57,26.62,0.29,224.76,0.44,1.31,220.94,225.66,227.7,384.53,391.84,391.51,389.36,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.45,16.8,0,1,19.7,95.1,2025-09-25 06:17:57,0,0,1
2025-09-25 06:18:42,26.63,0.29,224.84,0.44,1.31,220.74,226.27,227.53,384.6,392.73,390.97,389.39,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.45,16.81,0,1,19.7,95.1,2025-09-25 06:18:42,0,0,1
2025-09-25 06:19:27,26.63,0.29,224.61,0.44,1.31,220.59,225.57,227.69,384.6,392.49,390.05,389.02,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.46,16.81,0,1,19.7,95.1,2025-09-25 06:19:27,0,0,1
2025-09-25 06:20:12,26.63,0.29,224.96,0.44,1.31,222.27,226.21,226.41,386.63,391.76,390.52,389.74,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.46,16.81,0,1,19.7,95.2,2025-09-25 06:20:12,0,0,1
2025-09-25 06:20:57,26.64,0.29,224.77,0.44,1.31,221.86,226.21,226.26,386.02,391.6,390.31,389.28,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.97,1.0,0.97,1.0,50.0,32.46,16.81,0,1,19.7,95.2,2025-09-25 06:20:57,0,0,1
2025-09-25 06:21:42,26.64,0.28,221.85,0.44,1.31,218.45,223.67,223.45,381.01,386.94,384.81,384.25,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.47,16.81,0,1,19.8,95.1,2025-09-25 06:21:42,0,0,1
2025-09-25 06:22:27,26.64,0.28,221.99,0.44,1.31,218.3,223.57,224.11,381.07,387.01,385.4,384.41,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.97,1.0,0.98,1.0,50.0,32.47,16.81,0,1,19.8,95.1,2025-09-25 06:22:27,0,0,1
2025-09-25 06:23:12,26.67,3.37,220.54,6.63,19.88,216.97,221.8,222.86,378.62,384.43,382.91,381.87,6.67,7.07,6.14,1.11,1.27,0.99,2.78,0.93,0.91,0.94,4.38,1.45,1.57,1.37,0.77,0.77,0.81,0.72,50.0,32.51,16.83,1,1,19.7,94.6,2025-09-25 06:23:12,1,0,0
2025-09-25 06:24:42,26.75,3.36,218.71,6.59,19.78,215.11,219.16,221.88,376.12,379.99,380.33,378.74,6.66,6.99,6.13,1.1,1.26,1.01,2.7,0.91,0.87,0.91,4.32,1.43,1.53,1.36,0.78,0.77,0.82,0.74,50.0,32.61,16.9,1,1,19.5,84.1,2025-09-25 06:24:42,1,0,0
2025-09-25 06:25:27,26.79,3.35,218.65,6.57,19.72,215.1,218.94,221.92,375.41,380.76,379.98,378.74,6.64,6.93,6.15,1.09,1.25,1.01,2.69,0.92,0.86,0.92,4.31,1.43,1.52,1.36,0.78,0.76,0.82,0.74,50.0,32.67,16.93,1,1,19.0,78.9,2025-09-25 06:25:27,1,0,0
2025-09-25 06:26:12,26.84,3.32,218.57,6.53,19.6,214.74,218.72,222.27,375.5,379.87,380.35,378.5,6.63,6.83,6.14,1.08,1.23,1.01,2.69,0.93,0.84,0.91,4.28,1.42,1.49,1.36,0.78,0.76,0.82,0.74,50.0,32.73,16.97,1,1,18.8,74.5,2025-09-25 06:26:12,1,0,0
2025-09-25 06:26:57,26.87,0.29,219.35,0.44,1.33,214.8,221.19,222.07,376.72,381.93,381.08,379.88,0.0,1.33,0.0,0.0,0.29,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.76,16.99,0,1,18.2,72.1,2025-09-25 06:26:57,0,0,1
2025-09-25 06:27:42,26.87,0.29,219.26,0.44,1.32,214.73,219.89,223.18,376.13,381.55,381.62,379.78,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.76,16.99,0,1,18.1,74.9,2025-09-25 06:27:42,0,0,1
2025-09-25 06:28:27,26.87,0.29,219.48,0.44,1.32,214.62,220.02,223.8,376.8,381.21,382.36,379.96,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.77,16.99,0,1,18.0,78.0,2025-09-25 06:28:27,0,0,1
2025-09-25 06:29:12,26.88,0.28,218.05,0.44,1.32,212.1,219.09,222.96,372.9,379.29,380.71,377.39,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.77,16.99,0,1,18.0,80.4,2025-09-25 06:29:12,0,0,1
2025-09-25 06:29:57,26.88,0.28,219.17,0.44,1.32,213.42,219.52,224.59,374.41,381.29,383.08,379.59,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.77,16.99,0,1,18.0,82.3,2025-09-25 06:29:57,0,0,1
2025-09-25 06:30:42,26.88,0.28,218.68,0.44,1.32,213.18,219.91,222.97,374.6,380.4,381.24,378.84,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.78,16.99,0,1,18.0,83.7,2025-09-25 06:30:42,0,0,1
2025-09-25 06:31:27,26.89,0.28,218.88,0.44,1.31,213.33,219.6,223.72,375.16,380.66,381.44,378.93,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.78,16.99,0,1,18.1,85.0,2025-09-25 06:31:27,0,0,1
2025-09-25 06:32:12,26.89,0.28,218.41,0.44,1.31,213.19,219.46,222.6,374.13,380.57,380.18,378.51,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.78,16.99,0,1,18.1,86.0,2025-09-25 06:32:12,0,0,1
2025-09-25 06:32:57,26.89,0.28,218.8,0.44,1.32,215.25,219.05,222.11,376.31,380.52,380.09,378.69,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,49.9,32.79,16.99,0,1,18.1,87.0,2025-09-25 06:32:57,0,0,1
2025-09-25 06:33:42,26.9,0.29,223.17,0.44,1.32,220.13,223.54,225.84,383.49,388.4,387.73,382.16,0.0,1.32,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.3,0.0,0.3,0.0,0.98,1.0,0.98,1.0,49.9,32.79,16.99,0,1,18.2,87.6,2025-09-25 06:33:42,0,0,1
2025-09-25 06:34:27,26.9,0.29,222.33,0.44,1.31,218.32,223.47,225.22,381.56,387.46,386.25,385.02,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.29,0.0,0.29,0.0,0.97,1.0,0.97,1.0,49.9,32.8,17.0,0,1,18.2,88.3,2025-09-25 06:34:27,0,0,1
2025-09-25 06:35:12,26.9,0.29,221.14,0.44,1.31,216.45,223.25,223.74,378.9,385.91,384.25,383.03,0.0,1.31,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.29,0.0,0.29,0.0,0.97,1.0,0.97,1.0,49.9,32.8,17.0,0,1,18.2,89.1,2025-09-25 06:35:12,0,0,1
2025-09-25 06:35:57,26.91,0.29,220.8,0.44,1.31,216.06,222.4,223.94,378.3,384.78,384.16,382.31,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,49.9,32.8,17.0,0,1,18.3,89.6,2025-09-25 06:35:57,0,0,1
2025-09-25 06:36:42,26.91,0.29,220.91,0.44,1.31,216.13,222.63,223.98,378.54,384.96,384.34,382.39,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,49.9,32.81,17.0,0,1,18.3,90.1,2025-09-25 06:36:42,0,0,1
2025-09-25 06:37:27,26.92,0.29,220.76,0.44,1.31,215.82,222.96,223.51,378.61,384.81,383.63,382.2,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.97,1.0,49.9,32.81,17.0,0,1,18.7,90.5,2025-09-25 06:37:27,0,0,1
2025-09-25 06:38:12,26.92,0.29,221.55,0.44,1.32,216.63,223.44,224.6,379.53,386.64,385.02,382.73,0.0,1.32,0.0,0.0,0.29,0.0,0.07,0.0,0.07,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.97,1.0,50.0,32.81,17.0,0,1,18.7,91.0,2025-09-25 06:38:12,0,0,1
2025-09-25 06:38:57,26.92,0.29,220.76,0.44,1.31,215.94,222.09,224.26,378.62,384.23,384.21,382.16,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.82,17.0,0,1,18.8,91.4,2025-09-25 06:38:57,0,0,1
2025-09-25 06:39:42,26.93,0.28,219.41,0.44,1.31,214.67,219.81,223.77,376.14,381.28,382.62,381.79,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.82,17.0,0,1,18.8,91.7,2025-09-25 06:39:42,0,0,1
2025-09-25 06:40:27,26.93,0.28,219.08,0.44,1.31,214.24,219.65,223.35,376.01,380.84,381.45,379.17,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.82,17.0,0,1,18.8,92.0,2025-09-25 06:40:27,0,0,1
2025-09-25 06:41:12,26.93,0.28,219.55,0.44,1.31,215.33,219.56,223.77,376.55,381.58,382.66,379.94,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.83,17.0,0,1,18.9,92.2,2025-09-25 06:41:12,0,0,1
2025-09-25 06:41:57,26.94,0.28,218.53,0.44,1.31,213.79,219.83,221.98,374.97,380.04,380.45,378.55,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.83,17.0,0,1,18.9,92.5,2025-09-25 06:41:57,0,0,1
2025-09-25 06:42:42,26.94,0.28,217.72,0.44,1.31,213.55,218.76,220.85,373.75,378.18,379.3,377.0,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.83,17.0,0,1,18.9,92.6,2025-09-25 06:42:42,0,0,1
2025-09-25 06:43:27,26.94,0.28,217.85,0.44,1.31,216.06,218.09,219.41,376.5,376.69,378.76,375.63,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.84,17.0,0,1,18.9,92.9,2025-09-25 06:43:27,0,0,1
2025-09-25 06:44:12,26.95,0.28,219.81,0.44,1.31,218.31,220.35,220.77,378.91,381.61,381.62,380.18,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.84,17.01,0,1,18.9,93.1,2025-09-25 06:44:12,0,0,1
2025-09-25 06:44:57,26.95,0.28,219.36,0.44,1.31,218.08,219.87,220.13,378.21,380.95,380.65,379.75,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.85,17.01,0,1,19.0,93.2,2025-09-25 06:44:57,0,0,1
2025-09-25 06:45:42,26.95,0.28,218.22,0.44,1.31,216.59,218.5,219.57,375.58,379.14,379.17,378.66,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.85,17.01,0,1,19.0,93.4,2025-09-25 06:45:42,0,0,1
2025-09-25 06:46:27,26.96,0.28,218.01,0.44,1.31,216.41,218.41,219.22,376.13,377.91,378.76,377.65,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.85,17.01,0,1,19.0,93.5,2025-09-25 06:46:27,0,0,1
2025-09-25 06:47:12,26.96,0.28,218.04,0.44,1.31,216.62,218.39,219.12,375.51,378.52,378.93,377.78,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.86,17.01,0,1,19.0,93.7,2025-09-25 06:47:12,0,0,1
2025-09-25 06:47:57,26.96,0.28,217.94,0.44,1.31,217.52,217.72,218.58,375.92,377.66,378.84,377.44,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.86,17.01,0,1,19.0,93.8,2025-09-25 06:47:57,0,0,1
2025-09-25 06:48:42,26.97,0.28,217.45,0.44,1.31,216.09,218.04,218.24,374.42,378.11,377.39,376.72,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.86,17.01,0,1,19.0,93.9,2025-09-25 06:48:42,0,0,1
2025-09-25 06:49:27,26.97,0.28,216.86,0.44,1.31,215.44,217.39,217.77,373.54,376.89,376.41,374.8,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.87,17.01,0,1,19.1,94.0,2025-09-25 06:49:27,0,0,1
2025-09-25 06:50:12,26.97,0.28,217.08,0.44,1.31,216.42,216.85,217.97,374.44,376.52,377.01,376.16,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.87,17.01,0,1,19.1,94.1,2025-09-25 06:50:12,0,0,1
2025-09-25 06:50:57,26.98,0.28,216.7,0.44,1.31,213.24,217.93,218.95,372.71,376.93,376.36,375.52,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.87,17.01,0,1,19.1,94.3,2025-09-25 06:50:57,0,0,1
2025-09-25 06:51:42,26.98,0.28,218.11,0.44,1.31,215.99,218.76,219.58,375.86,378.55,378.9,377.5,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.88,17.01,0,1,19.5,94.3,2025-09-25 06:51:42,0,0,1
2025-09-25 06:52:27,26.98,0.28,218.32,0.44,1.31,214.75,218.74,221.47,375.31,379.53,379.55,377.91,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,32.88,17.01,0,1,19.5,94.4,2025-09-25 06:52:27,0,0,1
2025-09-25 06:53:12,26.99,0.28,217.31,0.43,1.3,213.55,216.85,221.54,373.44,377.27,378.44,376.23,0.0,1.3,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.89,17.01,0,1,19.5,94.5,2025-09-25 06:53:12,0,0,1
2025-09-25 06:53:57,26.99,0.28,216.58,0.44,1.31,212.74,216.21,220.8,372.63,375.89,376.83,374.87,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.89,17.02,0,1,19.5,94.5,2025-09-25 06:53:57,0,0,1
2025-09-25 06:54:42,27.0,0.28,215.44,0.43,1.3,213.24,215.48,217.6,370.4,374.77,374.28,375.18,0.0,1.3,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.89,17.02,0,1,19.5,94.6,2025-09-25 06:54:42,0,0,1
2025-09-25 06:55:27,27.0,0.28,215.28,0.44,1.31,213.33,214.83,217.69,370.88,373.42,374.33,372.6,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.9,17.02,0,1,19.6,94.6,2025-09-25 06:55:27,0,0,1
2025-09-25 06:56:12,27.0,0.28,214.99,0.44,1.31,211.82,215.16,218.01,370.15,373.46,373.51,372.3,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.9,17.02,0,1,19.6,94.7,2025-09-25 06:56:12,0,0,1
2025-09-25 06:56:57,27.01,0.28,214.8,0.44,1.31,210.77,215.25,218.4,369.43,373.22,373.48,372.26,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.9,17.02,0,1,19.6,94.8,2025-09-25 06:56:57,0,0,1
2025-09-25 06:57:42,27.01,0.28,214.35,0.43,1.3,210.58,214.92,217.56,368.24,373.0,372.55,371.66,0.0,1.3,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.91,17.02,0,1,19.6,94.8,2025-09-25 06:57:42,0,0,1
2025-09-25 06:58:27,27.01,0.28,214.92,0.44,1.31,213.05,215.41,216.31,370.98,373.43,372.35,372.25,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.91,17.02,0,1,19.6,94.9,2025-09-25 06:58:27,0,0,1
2025-09-25 06:59:12,27.02,0.28,214.7,0.44,1.31,212.16,214.82,217.13,369.14,373.39,373.09,372.07,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.91,17.02,0,1,19.6,94.9,2025-09-25 06:59:12,0,0,1
2025-09-25 06:59:57,27.02,0.28,213.97,0.43,1.3,212.59,214.59,214.73,368.8,372.21,370.79,370.75,0.0,1.3,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.92,17.02,0,1,19.6,95.0,2025-09-25 06:59:57,0,0,1
2025-09-25 07:00:42,27.02,0.28,214.92,0.43,1.3,213.32,215.19,216.27,370.16,374.28,372.34,372.43,0.0,1.3,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.92,17.02,0,1,19.6,95.0,2025-09-25 07:00:42,0,0,1
2025-09-25 07:01:27,27.03,0.28,214.99,0.43,1.3,214.95,214.31,215.71,371.43,373.27,372.4,372.3,0.0,1.3,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.92,17.02,0,1,19.6,95.0,2025-09-25 07:01:27,0,0,1
2025-09-25 07:02:12,27.03,0.28,214.97,0.44,1.31,213.82,215.61,215.5,371.58,373.63,371.84,371.75,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.93,17.02,0,1,19.6,95.0,2025-09-25 07:02:12,0,0,1
2025-09-25 07:02:57,27.03,0.28,215.16,0.43,1.3,214.79,214.23,216.46,372.5,372.62,372.86,372.52,0.0,1.3,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,32.93,17.02,0,1,19.7,95.1,2025-09-25 07:02:57,0,0,1
2025-09-25 07:03:42,27.04,0.29,223.96,0.44,1.31,224.07,222.87,224.95,387.54,388.17,388.03,388.0,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.97,1.0,50.0,32.93,17.02,0,1,19.7,95.1,2025-09-25 07:03:42,0,0,1
