readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on
2025-09-18 04:43:13,93.0,0.0,247.91,0.0,0.0,247.34,242.31,254.07,424.06,429.92,434.25,429.41,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,127.0,,0.0,20.4,85.7,2025-09-18 04:43:13,0,0
2025-09-18 04:43:58,93.0,0.0,247.78,0.0,0.0,247.27,242.24,253.82,423.94,429.64,433.97,429.18,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,127.0,,0.0,20.4,86.6,2025-09-18 04:43:58,0,0
2025-09-18 04:44:43,93.0,0.0,247.73,0.0,0.0,247.37,242.1,253.65,423.95,429.48,433.85,429.09,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,127.0,,0.0,20.5,87.6,2025-09-18 04:44:43,0,0
2025-09-18 04:45:28,93.0,0.0,250.08,0.0,0.0,244.97,240.16,265.1,420.37,437.49,441.64,433.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,127.0,,0.0,20.5,88.3,2025-09-18 04:45:28,0,0
2025-09-18 04:46:13,93.0,0.0,250.21,0.0,0.0,244.77,239.71,266.16,419.58,438.3,442.61,433.56,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,127.0,,0.0,20.5,88.9,2025-09-18 04:46:13,0,0
2025-09-18 04:46:58,93.0,0.0,248.94,0.0,0.0,245.46,241.09,260.27,421.37,434.3,438.04,431.23,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,127.0,,0.0,20.6,89.5,2025-09-18 04:46:58,0,0
2025-09-18 04:47:43,93.0,0.0,248.99,0.0,0.0,245.37,240.9,260.71,421.13,434.52,438.35,431.33,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,127.0,,0.0,20.6,89.9,2025-09-18 04:47:43,0,0
2025-09-18 04:48:28,93.0,0.0,249.0,0.0,0.0,245.07,241.11,260.81,421.05,434.79,438.18,431.34,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,127.0,,0.0,20.6,90.3,2025-09-18 04:48:28,0,0
2025-09-18 04:49:13,93.0,0.0,248.82,0.0,0.0,245.18,241.17,260.1,421.2,434.22,437.66,431.03,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,127.0,,0.0,21.1,90.7,2025-09-18 04:49:13,0,0
2025-09-18 04:49:58,93.0,0.0,248.77,0.0,0.0,244.71,241.14,260.45,421.05,434.47,437.53,431.02,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,127.0,,0.0,21.1,91.1,2025-09-18 04:49:58,0,0
2025-09-18 04:50:43,93.0,0.0,248.56,0.0,0.0,245.04,241.96,258.68,421.76,433.79,436.2,430.56,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,127.0,,0.0,21.1,91.4,2025-09-18 04:50:43,0,0
2025-09-18 04:51:28,93.0,3.71,245.29,7.57,22.71,240.35,240.68,254.84,416.58,429.19,428.91,424.91,8.08,6.32,8.31,,,,4.08,,,,5.57,,,,0.67,0.6,0.72,0.69,50.0,0.0,127.0,,1.0,21.2,91.6,2025-09-18 04:51:28,1,0
2025-09-18 04:52:13,93.0,3.7,245.43,7.52,22.59,239.97,240.45,255.88,416.06,429.9,429.49,425.15,8.09,6.21,8.29,,,,4.12,,,,5.55,,,,0.67,0.59,0.73,0.7,50.02,0.0,127.0,,1.0,21.1,90.5,2025-09-18 04:52:13,1,0
2025-09-18 04:52:58,93.0,3.74,245.46,7.58,22.76,239.99,240.36,256.02,416.0,429.95,429.63,425.19,8.15,6.22,8.39,,,,4.09,,,,5.58,,,,0.67,0.59,0.73,0.7,50.01,0.0,128.0,,1.0,21.1,86.9,2025-09-18 04:52:58,1,0
2025-09-18 04:53:43,93.0,3.71,245.39,7.56,22.67,240.05,240.39,255.72,416.07,429.71,429.42,425.07,8.13,6.2,8.34,,,,4.06,,,,5.56,,,,0.67,0.59,0.72,0.7,50.01,0.0,128.0,,1.0,20.6,83.1,2025-09-18 04:53:43,1,0
2025-09-18 04:54:28,93.0,3.73,245.52,7.56,22.68,239.43,240.95,255.92,416.25,430.53,429.12,425.3,8.13,6.24,8.3,,,,4.09,,,,5.57,,,,0.67,0.6,0.72,0.69,49.99,0.0,128.0,,1.0,20.5,79.3,2025-09-18 04:54:28,1,0
2025-09-18 04:55:13,93.0,0.0,246.71,0.0,0.0,240.05,240.96,259.12,417.01,432.29,431.81,427.04,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,128.0,,0.0,20.4,76.5,2025-09-18 04:55:13,0,0
2025-09-18 04:55:58,93.0,0.0,245.91,0.0,0.0,241.17,240.66,255.9,417.28,430.1,430.63,426.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.3,77.9,2025-09-18 04:55:58,0,0
2025-09-18 04:56:43,93.0,0.0,247.54,0.0,0.0,243.78,241.42,257.43,420.2,432.09,434.11,428.8,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,128.0,,0.0,20.3,79.9,2025-09-18 04:56:43,0,0
2025-09-18 04:57:28,93.0,0.0,248.19,0.0,0.0,243.48,241.77,259.33,420.24,434.05,435.52,429.94,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.3,82.0,2025-09-18 04:57:28,0,0
2025-09-18 04:58:13,93.0,0.0,247.95,0.0,0.0,243.28,241.77,258.81,420.07,433.6,434.89,429.52,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.3,83.8,2025-09-18 04:58:13,0,0
2025-09-18 04:58:58,93.0,0.0,247.78,0.0,0.0,243.11,241.83,258.39,419.97,433.28,434.38,429.21,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.3,85.3,2025-09-18 04:58:58,0,0
2025-09-18 04:59:43,93.0,0.0,247.69,0.0,0.0,243.02,241.58,258.53,419.8,433.17,434.23,429.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.4,87.3,2025-09-18 04:59:43,0,0
2025-09-18 05:00:28,93.0,0.0,247.73,0.0,0.0,243.06,241.74,258.38,419.94,432.96,434.37,429.09,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.5,89.0,2025-09-18 05:00:28,0,0
2025-09-18 05:01:13,93.0,0.0,248.84,0.0,0.0,242.71,240.7,263.12,418.65,436.46,438.18,431.1,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,128.0,,0.0,20.5,90.3,2025-09-18 05:01:13,0,0
2025-09-18 05:01:58,93.0,0.0,247.89,0.0,0.0,244.02,242.29,257.37,421.16,432.78,434.27,429.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,128.0,,0.0,20.6,91.3,2025-09-18 05:01:58,0,0
2025-09-18 05:02:43,93.0,0.0,248.75,0.0,0.0,243.01,241.6,261.64,419.69,435.93,437.14,430.92,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.04,0.0,128.0,,0.0,20.6,92.0,2025-09-18 05:02:43,0,0
2025-09-18 05:03:28,93.0,0.0,248.68,0.0,0.0,243.22,241.62,261.27,419.71,435.62,437.07,430.8,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,128.0,,0.0,21.0,92.7,2025-09-18 05:03:28,0,0
2025-09-18 05:04:13,93.0,0.0,249.98,0.0,0.0,244.81,242.0,263.12,421.59,437.57,440.03,433.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,21.1,93.3,2025-09-18 05:04:13,0,0
2025-09-18 05:04:58,93.0,0.0,249.79,0.0,0.0,244.59,241.79,262.99,421.22,437.28,439.67,432.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,21.1,93.6,2025-09-18 05:04:58,0,0
2025-09-18 05:05:43,93.0,0.0,248.58,0.0,0.0,240.95,241.07,263.73,417.44,437.32,437.21,430.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,128.0,,0.0,21.2,94.0,2025-09-18 05:05:43,0,0
2025-09-18 05:06:28,93.0,3.63,246.73,7.57,22.72,238.84,239.77,261.59,414.49,434.33,433.53,427.45,8.02,5.96,8.74,,,,4.21,,,,5.64,,,,0.65,0.52,0.74,0.68,49.98,0.0,128.0,,1.0,21.2,94.4,2025-09-18 05:06:28,1,0
2025-09-18 05:07:13,93.0,3.71,246.28,7.57,22.72,238.35,239.71,260.96,413.91,433.69,432.41,426.67,7.99,6.0,8.74,,,,4.21,,,,5.67,,,,0.66,0.54,0.75,0.69,49.96,0.0,128.0,,1.0,21.2,94.2,2025-09-18 05:07:13,1,0
2025-09-18 05:07:58,93.0,3.68,246.23,7.55,22.65,238.13,239.7,260.87,413.81,433.61,432.39,426.61,7.96,5.97,8.72,,,,4.19,,,,5.65,,,,0.66,0.54,0.75,0.69,49.95,0.0,128.0,,1.0,21.1,92.3,2025-09-18 05:07:58,1,0
2025-09-18 05:08:43,93.0,3.63,246.47,7.58,22.75,238.14,239.04,262.23,413.25,434.27,433.44,427.0,7.98,5.97,8.8,,,,4.17,,,,5.63,,,,0.65,0.52,0.76,0.68,49.97,0.0,128.0,,1.0,21.0,88.8,2025-09-18 05:08:43,1,0
2025-09-18 05:09:28,93.0,3.66,246.43,7.52,22.57,238.12,239.18,261.99,413.35,434.18,433.27,427.02,7.91,5.93,8.73,,,,4.2,,,,5.64,,,,0.66,0.53,0.75,0.68,49.98,0.0,128.0,,1.0,20.5,85.1,2025-09-18 05:09:28,1,0
2025-09-18 05:10:13,93.0,0.0,248.6,0.0,0.0,240.49,240.29,265.02,416.37,437.79,437.96,430.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,128.0,,0.0,20.4,81.3,2025-09-18 05:10:13,0,0
2025-09-18 05:10:58,93.0,0.0,247.46,0.0,0.0,240.68,240.34,261.37,416.58,434.62,434.91,428.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,128.0,,0.0,20.3,80.2,2025-09-18 05:10:58,0,0
2025-09-18 05:11:43,93.0,0.0,245.98,0.0,0.0,238.69,239.62,259.64,414.22,432.45,431.72,426.13,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,128.0,,0.0,20.3,81.5,2025-09-18 05:11:43,0,0
2025-09-18 05:12:28,93.0,0.0,246.04,0.0,0.0,238.72,239.77,259.51,414.51,432.39,431.78,426.23,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,20.3,83.2,2025-09-18 05:12:28,0,0
2025-09-18 05:13:13,93.0,0.0,246.04,0.0,0.0,238.99,239.73,259.41,414.58,432.34,431.63,426.2,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.3,84.8,2025-09-18 05:13:13,0,0
2025-09-18 05:13:58,93.0,0.0,245.74,0.0,0.0,239.0,240.18,258.04,414.98,431.56,430.55,425.65,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,128.0,,0.0,20.3,86.1,2025-09-18 05:13:58,0,0
2025-09-18 05:14:43,93.0,0.0,245.38,0.0,0.0,239.05,239.94,257.15,414.82,430.58,429.82,425.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.4,87.1,2025-09-18 05:14:43,0,0
2025-09-18 05:15:28,93.0,0.0,243.94,0.0,0.0,237.07,239.42,255.32,412.65,428.53,426.52,422.57,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,128.0,,0.0,20.4,88.1,2025-09-18 05:15:28,0,0
2025-09-18 05:16:13,93.0,0.0,244.45,0.0,0.0,236.13,238.44,258.77,410.99,430.72,428.75,423.48,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,128.0,,0.0,20.4,88.8,2025-09-18 05:16:13,0,0
2025-09-18 05:16:58,93.0,0.0,246.07,0.0,0.0,238.14,238.54,261.67,412.7,433.35,432.9,426.32,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,20.5,89.6,2025-09-18 05:16:58,0,0
2025-09-18 05:17:43,93.0,0.0,246.16,0.0,0.0,238.3,238.53,261.76,412.92,433.45,433.03,426.47,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,128.0,,0.0,20.5,90.3,2025-09-18 05:17:43,0,0
2025-09-18 05:18:28,93.0,0.0,245.89,0.0,0.0,237.67,238.55,261.44,412.42,433.16,432.58,425.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,20.6,90.9,2025-09-18 05:18:28,0,0
2025-09-18 05:19:13,93.0,0.0,245.8,0.0,0.0,237.46,238.85,261.09,412.5,433.1,431.92,425.84,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,128.0,,0.0,20.6,91.3,2025-09-18 05:19:13,0,0
2025-09-18 05:19:58,93.0,0.0,245.65,0.0,0.0,237.35,238.61,260.99,412.19,432.81,431.74,425.58,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,128.0,,0.0,20.6,91.7,2025-09-18 05:19:58,0,0
2025-09-18 05:20:43,93.0,0.0,246.03,0.0,0.0,237.67,237.95,262.31,412.04,433.41,433.31,426.25,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,128.0,,0.0,21.1,92.1,2025-09-18 05:20:43,0,0
2025-09-18 05:21:28,93.0,0.0,245.97,0.0,0.0,237.36,238.08,262.52,411.71,433.7,433.06,426.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,21.1,92.5,2025-09-18 05:21:28,0,0
2025-09-18 05:22:13,93.0,0.0,245.8,0.0,0.0,238.01,238.25,261.1,412.5,432.5,432.54,425.85,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,21.2,92.7,2025-09-18 05:22:13,0,0
2025-09-18 05:22:58,93.0,0.0,245.72,0.0,0.0,238.44,237.93,260.78,412.57,432.01,432.58,425.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,128.0,,0.0,21.2,92.5,2025-09-18 05:22:58,0,0
2025-09-18 05:23:43,93.0,0.0,245.92,0.0,0.0,238.53,238.2,261.02,412.86,432.49,432.78,426.08,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,128.0,,0.0,21.2,92.0,2025-09-18 05:23:43,0,0
2025-09-18 05:24:28,93.0,0.0,245.99,0.0,0.0,238.65,238.11,261.22,412.89,432.59,433.05,426.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,21.2,92.2,2025-09-18 05:24:28,0,0
2025-09-18 05:25:13,93.0,3.65,244.35,7.49,22.5,236.32,236.87,259.86,409.79,430.33,429.87,423.33,7.88,5.97,8.65,,,,4.08,,,,5.49,,,,0.67,0.55,0.76,0.7,49.95,0.0,128.0,,1.0,21.2,92.2,2025-09-18 05:25:13,1,0
2025-09-18 05:25:58,,3.62,243.62,7.4,22.21,236.66,238.45,255.74,411.46,428.07,426.54,422.02,7.87,5.95,8.38,,,,4.0,,,,5.45,,,,0.67,0.58,0.75,0.7,49.95,0.0,128.0,,1.0,21.1,89.1,2025-09-18 05:25:58,1,0
2025-09-18 05:26:43,94.0,3.58,243.69,7.4,22.19,236.5,239.02,255.31,411.94,428.44,426.04,422.14,7.96,5.96,8.28,,,,3.96,,,,5.41,,,,0.67,0.58,0.73,0.69,49.96,0.0,128.0,,1.0,21.1,86.1,2025-09-18 05:26:43,1,0
2025-09-18 05:27:28,94.0,3.63,242.05,7.35,22.04,233.85,238.28,254.02,408.88,426.23,422.7,419.31,7.83,5.95,8.26,,,,3.88,,,,5.36,,,,0.69,0.6,0.76,0.7,49.96,0.0,128.0,,1.0,20.6,81.8,2025-09-18 05:27:28,1,0
2025-09-18 05:28:13,94.0,0.0,243.73,0.0,0.0,236.08,239.42,255.69,411.8,428.86,426.0,422.22,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.5,78.0,2025-09-18 05:28:13,0,0
2025-09-18 05:28:58,94.0,0.0,243.6,0.0,0.0,235.75,239.51,255.55,411.59,428.81,425.59,422.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.4,77.9,2025-09-18 05:28:58,0,0
2025-09-18 05:29:43,94.0,0.0,243.44,0.0,0.0,235.51,239.65,255.15,411.51,428.58,425.04,421.71,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,20.3,80.5,2025-09-18 05:29:43,0,0
2025-09-18 05:30:28,94.0,0.0,243.41,0.0,0.0,235.59,239.42,255.21,411.38,428.43,425.16,421.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.3,82.8,2025-09-18 05:30:28,0,0
2025-09-18 05:31:13,94.0,0.0,244.07,0.0,0.0,234.89,238.91,258.42,410.34,430.77,427.53,422.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.3,84.4,2025-09-18 05:31:13,0,0
2025-09-18 05:31:58,94.0,0.0,244.26,0.0,0.0,235.26,238.13,259.4,409.97,431.07,428.44,423.15,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.4,85.8,2025-09-18 05:31:58,0,0
2025-09-18 05:32:43,94.0,0.0,244.26,0.0,0.0,235.53,237.87,259.37,409.98,430.76,428.76,423.08,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.4,87.0,2025-09-18 05:32:43,0,0
2025-09-18 05:33:28,94.0,0.0,245.95,0.0,0.0,237.62,238.68,261.55,412.49,433.36,432.46,426.1,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,128.0,,0.0,20.5,88.0,2025-09-18 05:33:28,0,0
2025-09-18 05:34:13,94.0,0.0,245.46,0.0,0.0,237.79,238.83,259.77,412.77,431.93,431.04,425.24,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,128.0,,0.0,20.5,88.7,2025-09-18 05:34:13,0,0
2025-09-18 05:34:58,94.0,0.0,245.12,0.0,0.0,238.05,238.51,258.81,412.71,430.81,430.42,424.65,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,128.0,,0.0,20.6,89.3,2025-09-18 05:34:58,0,0
2025-09-18 05:35:43,94.0,0.0,246.59,0.0,0.0,242.33,239.38,258.21,417.04,431.03,433.42,427.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.6,89.6,2025-09-18 05:35:43,0,0
2025-09-18 05:36:28,94.0,0.0,246.55,0.0,0.0,242.24,239.14,258.27,416.83,431.0,433.37,427.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,20.6,90.3,2025-09-18 05:36:28,0,0
2025-09-18 05:37:13,94.0,0.0,244.16,0.0,0.0,238.59,238.96,254.94,413.57,427.8,427.74,423.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,128.0,,0.0,21.1,90.7,2025-09-18 05:37:13,0,0
2025-09-18 05:37:58,94.0,0.0,244.37,0.0,0.0,238.43,238.96,255.73,413.43,428.5,428.04,423.32,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,128.0,,0.0,21.1,91.0,2025-09-18 05:37:58,0,0
2025-09-18 05:38:43,94.0,0.0,244.35,0.0,0.0,238.08,239.13,255.85,413.28,428.75,427.85,423.29,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,128.0,,0.0,21.1,91.5,2025-09-18 05:38:43,0,0
2025-09-18 05:39:28,94.0,0.0,244.43,0.0,0.0,237.99,239.24,256.05,413.29,429.02,427.95,423.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,128.0,,0.0,21.2,91.8,2025-09-18 05:39:28,0,0
2025-09-18 05:40:13,94.0,0.0,244.37,0.0,0.0,237.55,239.41,256.15,413.06,429.25,427.66,423.32,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,128.0,,0.0,21.2,91.8,2025-09-18 05:40:13,0,0
2025-09-18 05:40:58,94.0,0.0,244.15,0.0,0.0,239.08,239.37,254.06,414.3,427.39,427.09,422.92,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,128.0,,0.0,21.2,91.2,2025-09-18 05:40:58,0,0
2025-09-18 05:41:43,94.0,0.0,243.95,0.0,0.0,239.06,239.63,253.31,414.3,427.14,426.3,422.58,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,21.2,91.5,2025-09-18 05:41:43,0,0
2025-09-18 05:42:28,94.0,0.0,243.86,0.0,0.0,239.11,239.34,253.12,414.45,426.4,426.04,422.3,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,128.0,,0.0,21.2,92.0,2025-09-18 05:42:28,0,0
2025-09-18 05:43:13,94.0,3.6,236.19,7.32,21.96,230.95,232.67,244.96,401.51,413.69,412.21,416.64,8.32,5.85,7.78,,,,3.88,,,,5.31,,,,0.68,0.62,0.72,0.69,49.97,0.0,128.0,,1.0,21.3,92.4,2025-09-18 05:43:13,1,0
2025-09-18 05:43:58,94.0,3.72,240.56,7.37,22.1,234.29,236.8,250.6,407.98,422.16,420.01,416.71,7.9,6.08,8.12,,,,3.76,,,,5.31,,,,0.7,0.63,0.76,0.71,50.0,0.0,128.0,,1.0,21.3,92.0,2025-09-18 05:43:58,1,0
2025-09-18 05:44:43,,3.7,240.52,7.32,21.97,233.93,236.7,250.93,407.58,422.36,419.99,416.66,7.82,6.04,8.11,,,,3.77,,,,5.32,,,,0.7,0.63,0.76,0.72,50.0,0.0,128.0,,1.0,21.2,89.6,2025-09-18 05:44:43,1,0
2025-09-18 05:45:28,94.0,3.68,240.32,7.34,22.02,234.15,236.47,250.11,407.78,421.61,419.5,416.3,7.86,6.05,8.11,,,,3.76,,,,5.28,,,,0.7,0.63,0.76,0.71,50.0,0.0,129.0,,1.0,21.2,85.9,2025-09-18 05:45:28,1,0
2025-09-18 05:46:13,94.0,3.69,240.91,7.36,22.09,234.0,235.73,253.05,406.55,423.57,421.91,417.34,7.79,6.09,8.21,,,,3.75,,,,5.32,,,,0.7,0.61,0.77,0.71,50.01,0.0,129.0,,1.0,21.1,82.2,2025-09-18 05:46:13,1,0
2025-09-18 05:46:58,94.0,0.0,242.74,0.0,0.0,235.79,236.7,255.73,409.19,426.49,425.45,420.41,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,129.0,,0.0,20.5,78.5,2025-09-18 05:46:58,0,0
2025-09-18 05:47:43,94.0,0.0,242.74,0.0,0.0,235.56,237.25,255.42,409.47,426.76,425.32,420.65,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,129.0,,0.0,20.4,76.5,2025-09-18 05:47:43,0,0
2025-09-18 05:48:28,94.0,0.0,244.12,0.0,0.0,238.53,237.61,256.22,412.35,427.77,428.56,422.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,129.0,,0.0,20.3,78.5,2025-09-18 05:48:28,0,0
2025-09-18 05:49:13,94.0,0.0,245.17,0.0,0.0,240.33,238.68,256.51,414.84,428.94,430.35,424.71,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,129.0,,0.0,20.3,80.9,2025-09-18 05:49:13,0,0
2025-09-18 05:49:58,94.0,0.0,245.2,0.0,0.0,240.12,238.95,256.52,414.89,429.18,430.18,424.75,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,129.0,,0.0,20.3,82.8,2025-09-18 05:49:58,0,0
2025-09-18 05:50:43,94.0,0.0,245.18,0.0,0.0,240.32,238.72,256.45,414.9,428.92,430.33,424.71,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,129.0,,0.0,20.4,84.3,2025-09-18 05:50:43,0,0
2025-09-18 05:51:28,94.0,0.0,245.4,0.0,0.0,240.57,238.75,257.04,414.87,429.54,430.9,425.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,129.0,,0.0,20.4,85.2,2025-09-18 05:51:28,0,0
2025-09-18 05:52:13,94.0,0.0,245.23,0.0,0.0,240.44,237.7,257.54,414.08,429.01,431.05,424.74,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,129.0,,0.0,20.4,85.9,2025-09-18 05:52:13,0,0
2025-09-18 05:52:58,94.0,0.0,245.16,0.0,0.0,240.07,237.98,257.42,414.0,429.14,430.93,424.69,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,129.0,,0.0,20.4,86.9,2025-09-18 05:52:58,0,0
2025-09-18 05:53:43,94.0,0.0,244.99,0.0,0.0,240.18,237.92,256.87,414.05,428.61,430.54,424.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,129.0,,0.0,20.5,87.6,2025-09-18 05:53:43,0,0
2025-09-18 05:54:28,94.0,0.0,245.27,0.0,0.0,240.17,238.49,257.16,414.53,429.35,430.78,424.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,129.0,,0.0,20.5,88.3,2025-09-18 05:54:28,0,0
2025-09-18 05:55:13,94.0,0.0,245.42,0.0,0.0,240.2,237.95,258.12,414.09,429.74,431.63,425.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,129.0,,0.0,20.5,89.0,2025-09-18 05:55:13,0,0
2025-09-18 05:55:58,94.0,0.0,245.32,0.0,0.0,239.75,237.99,258.21,413.63,429.94,431.63,425.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,129.0,,0.0,20.6,89.5,2025-09-18 05:55:58,0,0
