readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status
2025-09-18 18:17:43,136,0.06,220.1,0.09,0.26,217.8,220.82,221.67,379.89,382.66,379.74,380.76,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,172,,1,3.9,82.6,0,2025-09-18 18:17:43,0,1,0
2025-09-18 18:18:28,136,0.06,219.66,0.09,0.26,216.53,220.7,221.74,378.66,383.16,379.56,380.46,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,172,,1,4.0,84.3,0,2025-09-18 18:18:28,0,1,0
2025-09-18 18:19:13,136,0.06,219.76,0.09,0.26,217.67,221.2,220.4,380.08,382.44,379.38,380.63,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,172,,1,4.0,85.3,0,2025-09-18 18:19:13,0,1,0
2025-09-18 18:19:58,136,0.06,219.56,0.09,0.26,217.05,219.74,221.9,378.27,382.47,380.15,380.3,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,172,,1,4.0,86.3,0,2025-09-18 18:19:58,0,1,0
2025-09-18 18:20:43,136,0.06,219.4,0.09,0.26,217.2,219.64,221.37,378.32,381.93,379.82,380.02,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,4.1,87.1,0,2025-09-18 18:20:43,0,1,0
2025-09-18 18:21:28,136,0.06,219.09,0.09,0.26,217.43,219.37,220.46,378.28,380.9,379.23,379.47,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,172,,1,4.1,87.7,0,2025-09-18 18:21:28,0,1,0
2025-09-18 18:22:13,136,0.06,218.84,0.09,0.26,218.1,219.75,218.66,379.19,379.67,378.25,379.04,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,172,,1,4.2,88.2,0,2025-09-18 18:22:13,0,1,0
2025-09-18 18:22:58,136,0.06,218.88,0.09,0.26,217.72,218.67,220.67,377.55,380.28,379.49,379.11,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,172,,1,4.2,88.7,0,2025-09-18 18:22:58,0,1,0
2025-09-18 18:23:43,136,0.06,219.26,0.09,0.26,217.38,219.06,221.81,377.56,381.68,380.08,379.77,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.93,0,172,,1,4.6,89.0,0,2025-09-18 18:23:43,0,1,0
2025-09-18 18:24:28,136,0.06,219.03,0.09,0.26,218.79,218.31,220.0,378.54,379.59,380.02,379.35,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.93,0,172,,1,4.7,89.3,0,2025-09-18 18:24:28,0,1,0
2025-09-18 18:25:13,136,0.06,218.3,0.09,0.26,216.19,218.83,220.01,376.62,380.13,377.56,378.1,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,172,,1,4.7,89.6,0,2025-09-18 18:25:13,0,1,0
2025-09-18 18:25:58,136,0.06,218.81,0.09,0.26,217.11,220.07,219.66,378.25,380.82,377.89,378.99,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,172,,1,4.7,89.8,0,2025-09-18 18:25:58,0,1,0
2025-09-18 18:26:43,136,0.06,218.43,0.09,0.26,216.38,220.24,219.07,377.79,380.23,377.0,378.34,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,172,,1,4.8,90.1,0,2025-09-18 18:26:43,0,1,0
2025-09-18 18:27:28,136,0.06,218.16,0.09,0.26,215.04,220.51,218.92,377.21,380.56,376.04,377.92,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,172,,1,4.8,90.2,0,2025-09-18 18:27:28,0,1,0
2025-09-18 18:28:13,136,3.26,216.44,5.9,17.7,212.64,219.61,217.08,374.36,378.19,371.96,374.82,7.21,5.5,5.0,,,,1.96,,,,3.82,,,,0.85,0.92,0.82,0.8,49.88,0,172,,1,4.8,90.3,0,2025-09-18 18:28:13,1,0,0
2025-09-18 18:28:58,136,3.3,216.24,5.97,17.92,213.64,218.99,216.09,374.68,376.79,372.16,374.54,7.25,5.68,4.99,,,,1.96,,,,3.87,,,,0.84,0.92,0.81,0.8,49.87,0,172,,1,4.8,89.4,0,2025-09-18 18:28:58,1,0,0
2025-09-18 18:29:43,137,3.3,216.18,5.97,17.92,213.9,220.2,214.23,376.2,376.3,370.81,374.44,7.25,5.71,4.96,,,,1.96,,,,3.87,,,,0.84,0.93,0.81,0.8,49.88,0,172,,1,4.8,85.8,0,2025-09-18 18:29:43,1,0,0
2025-09-18 18:30:28,137,3.3,216.5,5.96,17.88,213.97,220.73,214.79,376.36,377.69,371.68,375.25,7.27,5.66,4.94,,,,1.95,,,,3.87,,,,0.84,0.93,0.81,0.8,49.92,0,172,,1,4.7,81.5,0,2025-09-18 18:30:28,1,0,0
2025-09-18 18:31:13,137,3.29,217.33,5.92,17.77,215.01,220.7,216.29,376.87,378.83,374.19,376.63,7.22,5.56,5.0,,,,1.98,,,,3.86,,,,0.84,0.92,0.81,0.81,49.95,0,172,,1,4.7,77.2,0,2025-09-18 18:31:13,1,0,0
2025-09-18 18:31:58,137,3.28,217.11,5.93,17.79,214.16,220.0,217.17,376.0,378.6,372.79,375.7,7.2,5.55,5.03,,,,1.97,,,,3.84,,,,0.84,0.92,0.81,0.8,49.92,0,172,,1,4.2,72.6,0,2025-09-18 18:31:58,1,0,0
2025-09-18 18:32:43,137,3.28,217.04,5.92,17.75,214.38,220.58,216.16,376.7,378.29,373.15,376.02,7.19,5.56,4.99,,,,1.96,,,,3.85,,,,0.84,0.92,0.81,0.8,49.95,0,172,,1,4.1,68.6,0,2025-09-18 18:32:43,1,0,0
2025-09-18 18:33:28,137,0.06,218.4,0.09,0.26,216.89,221.06,217.25,379.28,379.59,375.98,378.28,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,172,,1,3.9,64.9,0,2025-09-18 18:33:28,0,1,0
2025-09-18 18:34:13,137,0.06,217.86,0.09,0.26,216.11,220.03,217.73,378.21,378.69,375.13,377.34,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,172,,1,3.4,63.5,0,2025-09-18 18:34:13,0,1,0
2025-09-18 18:34:58,137,0.06,216.33,0.09,0.26,213.83,220.34,214.82,376.02,376.81,371.16,374.68,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,172,,1,3.3,65.6,0,2025-09-18 18:34:58,0,1,0
2025-09-18 18:35:43,137,0.06,216.24,0.09,0.26,213.39,219.66,215.66,375.05,377.0,371.54,374.55,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,172,,1,3.3,68.9,0,2025-09-18 18:35:43,0,1,0
2025-09-18 18:36:28,137,0.06,216.62,0.09,0.26,214.33,218.54,216.99,374.88,377.18,373.54,375.2,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,3.3,71.4,0,2025-09-18 18:36:28,0,1,0
2025-09-18 18:37:13,137,0.06,216.09,0.09,0.26,214.53,218.76,214.97,375.25,375.63,371.96,374.28,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,172,,1,3.4,73.0,0,2025-09-18 18:37:13,0,1,0
2025-09-18 18:37:58,137,0.06,215.55,0.09,0.25,215.44,218.86,212.34,376.12,373.44,370.47,373.34,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,172,,1,3.4,74.8,0,2025-09-18 18:37:58,0,1,0
2025-09-18 18:38:43,137,0.06,216.84,0.09,0.26,213.34,221.58,215.61,376.67,378.63,374.06,377.05,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,172,,1,3.4,76.6,0,2025-09-18 18:38:43,0,1,0
2025-09-18 18:39:28,137,0.06,217.43,0.09,0.26,216.16,221.06,215.06,378.65,377.7,373.45,376.6,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,3.4,77.8,0,2025-09-18 18:39:28,0,1,0
2025-09-18 18:40:13,137,0.06,217.84,0.09,0.26,215.98,222.31,215.22,379.58,378.93,373.43,377.31,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,172,,1,3.4,78.9,0,2025-09-18 18:40:13,0,1,0
2025-09-18 18:40:58,137,0.06,217.16,0.09,0.26,215.34,221.47,214.67,378.3,377.72,372.4,376.14,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,172,,1,3.5,80.0,0,2025-09-18 18:40:58,0,1,0
2025-09-18 18:41:43,137,0.06,217.12,0.09,0.26,215.15,222.33,213.87,378.89,377.78,371.54,376.07,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,172,,1,3.9,81.1,0,2025-09-18 18:41:43,0,1,0
2025-09-18 18:42:28,137,0.06,217.4,0.09,0.26,216.39,220.3,215.51,378.19,377.43,374.04,376.55,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,172,,1,3.9,82.9,0,2025-09-18 18:42:28,0,1,0
2025-09-18 18:43:13,137,0.06,217.16,0.09,0.26,216.96,218.76,216.25,377.61,376.23,374.58,376.14,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,172,,1,4.0,85.0,0,2025-09-18 18:43:13,0,1,0
2025-09-18 18:43:58,137,0.06,216.71,0.09,0.26,217.34,220.99,211.79,379.61,374.83,373.45,376.61,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,4.0,86.6,0,2025-09-18 18:43:58,0,1,0
2025-09-18 18:44:43,137,0.06,218.4,0.09,0.26,220.2,221.88,213.12,382.85,376.75,375.16,378.23,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,172,,1,4.1,87.7,0,2025-09-18 18:44:43,0,1,0
2025-09-18 18:45:28,137,0.06,216.76,0.09,0.26,217.96,218.68,213.63,378.14,374.4,373.77,375.44,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,172,,1,4.1,88.4,0,2025-09-18 18:45:28,0,1,0
2025-09-18 18:46:13,137,0.06,216.64,0.09,0.26,215.98,219.83,214.11,377.43,375.81,372.95,375.29,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,172,,1,4.2,89.0,0,2025-09-18 18:46:13,0,1,0
2025-09-18 18:46:58,137,0.06,216.95,0.09,0.26,216.68,219.85,214.32,378.05,376.01,373.26,375.77,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,4.2,89.3,0,2025-09-18 18:46:58,0,1,0
2025-09-18 18:47:43,137,0.06,216.9,0.09,0.26,216.14,220.12,214.43,377.82,376.34,372.62,375.52,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,4.2,89.6,0,2025-09-18 18:47:43,0,1,0
2025-09-18 18:48:28,137,0.06,216.84,0.09,0.26,216.01,218.89,215.63,376.64,376.31,373.81,375.59,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,172,,1,4.7,89.9,0,2025-09-18 18:48:28,0,1,0
2025-09-18 18:49:13,137,0.06,216.29,0.09,0.26,215.77,218.88,214.22,376.42,375.08,372.38,374.63,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.7,90.1,0,2025-09-18 18:49:13,0,1,0
2025-09-18 18:49:58,137,0.06,216.45,0.08,0.25,218.22,217.85,213.29,377.65,373.39,373.71,374.91,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.91,0,172,,1,4.7,90.1,0,2025-09-18 18:49:58,0,1,0
2025-09-18 18:50:43,137,0.06,216.13,0.08,0.25,217.96,216.9,213.52,376.6,372.76,373.82,374.47,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.7,90.4,0,2025-09-18 18:50:43,0,1,0
2025-09-18 18:51:28,137,3.19,215.03,5.82,17.72,215.89,216.29,212.92,374.28,371.71,371.36,372.45,7.63,5.39,4.7,,,,1.92,,,,3.75,,,,0.84,0.92,0.77,0.82,49.91,0,172,,1,4.8,90.8,0,2025-09-18 18:51:28,1,0,0
2025-09-18 18:52:13,137,3.25,213.58,5.92,17.71,214.94,214.13,211.67,371.59,368.76,369.46,369.93,7.44,5.51,4.75,,,,1.89,,,,3.8,,,,0.85,0.92,0.78,0.84,49.89,0,172,,1,4.8,90.8,0,2025-09-18 18:52:13,1,0,0
2025-09-18 18:52:58,137,3.26,213.08,5.93,17.8,214.74,213.64,210.87,370.99,367.64,368.59,369.07,7.53,5.54,4.73,,,,1.89,,,,3.81,,,,0.85,0.93,0.78,0.84,49.88,0,172,,1,4.8,89.1,0,2025-09-18 18:52:58,1,0,0
2025-09-18 18:53:43,137,3.26,213.75,5.92,17.77,214.31,214.92,212.02,371.72,369.74,369.21,370.23,7.46,5.55,4.76,,,,1.89,,,,3.81,,,,0.85,0.92,0.78,0.83,49.88,0,172,,1,4.7,85.5,0,2025-09-18 18:53:43,1,0,0
2025-09-18 18:54:28,137,3.25,213.2,5.91,17.72,214.6,215.08,209.93,372.3,367.82,367.32,369.15,7.48,5.54,4.7,,,,1.89,,,,3.79,,,,0.85,0.93,0.78,0.84,49.9,0,172,,1,4.7,81.2,0,2025-09-18 18:54:28,1,0,0
2025-09-18 18:55:13,137,3.24,213.29,5.91,17.72,214.37,215.41,210.08,372.2,368.49,367.59,369.43,7.46,5.53,4.73,,,,1.89,,,,3.79,,,,0.85,0.93,0.78,0.83,49.91,0,172,,1,4.2,76.3,0,2025-09-18 18:55:13,1,0,0
2025-09-18 18:55:58,137,3.23,214.69,5.89,17.68,216.45,217.51,210.1,375.82,370.34,369.42,371.86,7.48,5.56,4.64,,,,1.92,,,,3.8,,,,0.84,0.93,0.77,0.83,49.92,0,172,,1,4.1,71.7,0,2025-09-18 18:55:58,1,0,0
2025-09-18 18:56:43,137,3.23,214.74,5.89,17.66,216.88,216.83,210.51,375.6,370.1,370.14,371.95,7.52,5.51,4.63,,,,1.92,,,,3.8,,,,0.84,0.93,0.76,0.84,49.9,0,172,,1,4.0,67.7,0,2025-09-18 18:56:43,1,0,0
2025-09-18 18:57:28,137,0.06,215.8,0.08,0.25,219.26,217.56,210.23,378.0,370.78,372.6,373.8,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,172,,1,3.9,65.5,0,2025-09-18 18:57:28,0,1,0
2025-09-18 18:58:13,137,0.06,215.96,0.08,0.25,219.67,217.63,210.53,378.55,370.86,372.77,374.06,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,172,,1,3.4,66.9,0,2025-09-18 18:58:13,0,1,0
2025-09-18 18:58:58,137,0.06,215.84,0.08,0.25,219.4,217.06,211.05,377.99,370.77,373.08,374.06,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.88,0,172,,1,3.4,69.4,0,2025-09-18 18:58:58,0,1,0
2025-09-18 18:59:43,137,0.06,215.68,0.08,0.25,218.04,217.48,211.66,377.05,371.61,372.08,373.58,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.89,0,172,,1,3.4,71.9,0,2025-09-18 18:59:43,0,1,0
2025-09-18 19:00:28,137,0.06,215.57,0.08,0.25,217.69,217.76,211.26,377.11,370.85,371.42,373.08,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.9,0,172,,1,3.4,73.5,0,2025-09-18 19:00:28,0,1,0
2025-09-18 19:01:13,137,0.06,216.41,0.08,0.25,220.05,217.12,212.07,378.6,371.65,374.33,374.97,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,172,,1,3.4,74.8,0,2025-09-18 19:01:13,0,1,0
2025-09-18 19:01:58,137,0.06,216.39,0.08,0.25,219.98,217.11,212.09,378.53,371.71,374.34,374.85,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,172,,1,3.4,75.9,0,2025-09-18 19:01:58,0,1,0
2025-09-18 19:02:43,137,0.06,217.41,0.08,0.25,220.57,217.65,214.02,379.51,373.84,376.38,376.58,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,172,,1,3.9,76.9,0,2025-09-18 19:02:43,0,1,0
2025-09-18 19:03:28,137,0.06,217.33,0.08,0.25,223.02,217.67,211.29,381.66,371.5,376.17,376.44,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,172,,1,3.9,78.0,0,2025-09-18 19:03:28,0,1,0
2025-09-18 19:04:13,137,0.06,217.28,0.08,0.25,223.0,217.54,211.3,381.53,371.4,376.16,376.36,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,172,,1,3.9,79.1,0,2025-09-18 19:04:13,0,1,0
2025-09-18 19:04:58,137,0.06,217.39,0.09,0.26,223.07,217.68,211.4,381.72,371.71,376.21,376.55,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,3.9,80.4,0,2025-09-18 19:04:58,0,1,0
2025-09-18 19:05:43,137,0.06,217.49,0.08,0.25,222.92,217.66,211.88,381.5,372.12,376.5,376.71,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,172,,1,4.0,81.9,0,2025-09-18 19:05:43,0,1,0
2025-09-18 19:06:28,137,0.06,216.98,0.08,0.25,221.42,217.07,212.46,379.75,371.99,375.78,375.84,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.0,83.0,0,2025-09-18 19:06:28,0,1,0
2025-09-18 19:07:13,137,0.06,217.22,0.08,0.25,221.12,217.98,212.57,380.27,372.88,375.61,376.25,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,172,,1,4.0,84.2,0,2025-09-18 19:07:13,0,1,0
2025-09-18 19:07:58,137,0.06,216.77,0.08,0.25,221.57,217.37,211.38,380.14,371.32,374.98,375.48,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.1,85.2,0,2025-09-18 19:07:58,0,1,0
2025-09-18 19:08:43,137,0.06,216.56,0.08,0.25,221.83,216.65,211.32,379.65,370.64,375.06,375.12,0.0,0.25,0.0,,,,0.0,,,,0.05,,,,,,1.0,,49.92,0,172,,1,4.1,86.0,0,2025-09-18 19:08:43,0,1,0
2025-09-18 19:09:28,137,0.05,216.22,0.08,0.25,222.06,216.19,210.41,379.55,369.3,374.63,374.57,0.0,0.25,0.0,,,,0.0,,,,0.05,,,,,,1.0,,49.92,0,172,,1,4.1,86.7,0,2025-09-18 19:09:28,0,1,0
2025-09-18 19:10:13,137,0.06,217.31,0.08,0.25,223.59,217.15,211.19,381.71,371.09,376.81,376.5,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.91,0,172,,1,4.2,87.2,0,2025-09-18 19:10:13,0,1,0
2025-09-18 19:10:58,137,0.06,218.33,0.08,0.25,222.76,217.28,214.94,381.1,374.32,379.08,378.16,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.2,87.8,0,2025-09-18 19:10:58,0,1,0
2025-09-18 19:11:43,137,0.05,217.81,0.08,0.25,222.09,216.77,214.7,379.95,373.58,378.25,377.26,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.88,0,172,,1,4.2,88.2,0,2025-09-18 19:11:43,0,1,0
2025-09-18 19:12:28,137,0.06,217.75,0.08,0.25,221.09,216.78,215.37,379.21,374.25,378.0,377.17,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.87,0,172,,1,4.6,88.6,0,2025-09-18 19:12:28,0,1,0
2025-09-18 19:13:13,137,0.06,218.61,0.09,0.26,219.25,218.83,217.75,379.39,378.09,378.45,378.64,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.93,0,172,,1,4.7,89.0,0,2025-09-18 19:13:13,0,1,0
2025-09-18 19:13:58,137,0.06,217.31,0.08,0.25,217.67,217.53,216.73,376.89,376.08,376.2,376.39,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,172,,1,4.7,89.3,0,2025-09-18 19:13:58,0,1,0
2025-09-18 19:14:43,137,0.06,216.95,0.08,0.25,216.91,217.5,216.45,376.21,375.81,375.3,375.77,0.0,0.25,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.7,89.6,0,2025-09-18 19:14:43,0,1,0
2025-09-18 19:15:28,137,0.06,217.39,0.09,0.26,216.68,218.82,216.31,377.46,376.84,375.28,376.53,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.92,0,172,,1,4.8,89.9,0,2025-09-18 19:15:28,0,1,0
2025-09-18 19:16:13,137,3.38,215.84,6.3,18.91,213.21,218.0,216.32,373.45,376.13,371.99,373.86,8.87,5.26,4.78,,,,2.18,,,,4.02,,,,0.82,0.87,0.8,0.79,49.9,0,172,,1,4.8,90.1,0,2025-09-18 19:16:13,1,0,0
2025-09-18 19:16:58,137,3.25,215.65,5.88,17.63,214.83,218.14,213.97,374.95,374.14,371.33,373.47,7.25,5.46,4.91,,,,1.94,,,,3.81,,,,0.84,0.92,0.8,0.82,49.9,0,172,,1,4.8,90.0,0,2025-09-18 19:16:58,1,0,0
2025-09-18 19:17:43,137,3.26,217.33,5.89,17.66,216.91,220.63,214.44,378.93,376.79,373.56,376.43,7.25,5.54,4.88,,,,1.96,,,,3.85,,,,0.84,0.92,0.79,0.81,49.92,0,173,,1,4.8,87.8,0,2025-09-18 19:17:43,1,0,0
2025-09-18 19:18:28,137,3.27,217.13,5.91,17.72,217.22,220.86,213.31,379.39,376.02,372.84,376.03,7.28,5.55,4.89,,,,1.96,,,,3.85,,,,0.84,0.92,0.79,0.81,49.95,0,173,,1,4.8,83.9,0,2025-09-18 19:18:28,1,0,0
2025-09-18 19:19:13,137,3.25,217.3,5.89,17.67,216.49,220.83,214.58,378.77,376.61,372.78,376.05,7.2,5.54,4.93,,,,1.96,,,,3.84,,,,0.84,0.92,0.79,0.8,49.93,0,173,,1,4.7,79.2,0,2025-09-18 19:19:13,1,0,0
2025-09-18 19:19:58,137,3.25,217.45,5.89,17.66,215.76,222.01,214.58,379.13,378.12,372.69,376.64,7.19,5.54,4.92,,,,1.96,,,,3.84,,,,0.84,0.92,0.79,0.8,49.93,0,173,,1,4.2,74.4,0,2025-09-18 19:19:58,1,0,0
2025-09-18 19:20:43,137,3.25,217.66,5.88,17.63,215.77,222.39,214.81,379.47,378.65,372.89,377.0,7.14,5.55,4.94,,,,1.96,,,,3.84,,,,0.84,0.92,0.8,0.79,49.99,0,173,,1,4.1,70.7,0,2025-09-18 19:20:43,1,0,0
2025-09-18 19:21:28,137,3.24,217.8,5.87,17.62,216.01,222.57,214.81,379.84,378.8,373.1,377.25,7.16,5.59,4.86,,,,1.96,,,,3.84,,,,0.84,0.92,0.8,0.79,50.01,0,173,,1,4.0,66.8,0,2025-09-18 19:21:28,1,0,0
2025-09-18 19:22:13,137,0.06,218.28,0.09,0.26,217.86,223.17,213.81,381.95,378.46,374.21,378.28,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,3.5,64.2,0,2025-09-18 19:22:13,0,1,0
2025-09-18 19:22:58,137,0.06,218.88,0.09,0.26,217.82,222.92,215.91,381.7,380.05,375.62,379.13,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,3.4,65.8,0,2025-09-18 19:22:58,0,1,0
2025-09-18 19:23:43,137,0.06,218.68,0.09,0.26,218.47,222.05,215.53,381.51,378.97,375.86,378.78,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,173,,1,3.4,68.7,0,2025-09-18 19:23:43,0,1,0
2025-09-18 19:24:28,137,0.06,219.12,0.09,0.26,218.38,222.85,216.14,382.12,380.19,376.31,379.54,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,3.4,71.2,0,2025-09-18 19:24:28,0,1,0
2025-09-18 19:25:13,137,0.06,219.11,0.09,0.26,217.78,221.99,217.57,380.86,380.68,377.02,379.52,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,173,,1,3.4,73.2,0,2025-09-18 19:25:13,0,1,0
2025-09-18 19:25:58,137,0.06,219.46,0.09,0.26,219.22,221.74,217.43,381.88,380.34,378.15,380.12,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,3.4,74.7,0,2025-09-18 19:25:58,0,1,0
2025-09-18 19:26:43,137,0.06,219.2,0.09,0.26,218.56,222.19,216.86,381.7,380.24,377.09,379.68,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.01,0,173,,1,3.4,76.4,0,2025-09-18 19:26:43,0,1,0
2025-09-18 19:27:28,137,0.06,219.22,0.09,0.26,218.89,221.47,217.3,381.37,379.99,377.75,379.7,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.04,0,173,,1,3.4,78.7,0,2025-09-18 19:27:28,0,1,0
2025-09-18 19:28:13,137,0.06,219.22,0.09,0.26,218.84,221.81,217.01,381.62,380.04,377.46,379.7,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.05,0,173,,1,3.5,80.7,0,2025-09-18 19:28:13,0,1,0
2025-09-18 19:28:58,137,0.06,218.8,0.09,0.26,219.51,221.81,215.06,382.2,378.36,376.36,378.97,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.05,0,173,,1,3.9,82.4,0,2025-09-18 19:28:58,0,1,0
2025-09-18 19:29:43,137,0.06,219.53,0.09,0.26,221.19,221.59,215.81,383.46,378.81,378.46,380.24,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.03,0,173,,1,3.9,83.8,0,2025-09-18 19:29:43,0,1,0
2025-09-18 19:30:28,137,0.06,218.5,0.09,0.26,217.98,221.84,216.13,381.14,378.75,375.47,378.45,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.02,0,173,,1,4.0,85.4,0,2025-09-18 19:30:28,0,1,0
