readable_time,Active Energy (kWh),mt_power,mvol,mcurr,tot_curr,mvol_r,mvol_y,mvol_b,mvol_ry,mvol_yb,mvol_br,mvolt_p,Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),mr_power,mrpow_r,mrpow_y,mrpow_b,ma_power,mapow_r,mapow_y,mapow_b,mt_pf,mpf_r,mpf_y,mpf_b,mfreq,ma_energy,mr_energy,con_st,mc_st,temp_time,Temperature (°C),humidity,Door Status,compressor_on,heater_on,door_status,fan_status
2025-10-01 06:58:05,587.04,3.1565,243.62,7.0359,21.1077,243.9,244.46,242.52,422.27,420.92,422.7,421.97,8.2878,7.116,5.7039,1.2998,1.1375,0.7193,4.0385,1.544,1.3135,1.181,5.1443,2.0214,1.7396,1.3833,0.6158,0.644,0.6546,0.5201,50.1,877.83,635.82,1,1,2025-10-01 06:58:50,17.3,77,,1,0,,0
2025-10-01 06:58:50,587.08,3.1138,239.42,6.8035,20.4105,239.64,239.94,238.68,414.56,414.39,415.1,414.69,7.9951,6.8676,5.5478,1.2844,1.1022,0.7271,3.7466,1.4178,1.2226,1.1062,4.8879,1.9159,1.6478,1.3241,0.6391,0.6713,0.6696,0.5492,50.1,877.89,635.87,1,1,2025-10-01 06:58:50,17.3,77,,1,0,,0
2025-10-01 06:59:35,587.12,3.0818,236.91,6.6807,20.0422,236.6,237.33,236.82,409.79,410.4,410.85,410.37,7.8028,6.7452,5.4942,1.2669,1.0749,0.74,3.5931,1.3391,1.1842,1.0699,4.7481,1.8461,1.6008,1.3011,0.651,0.6872,0.6721,0.5688,50.1,877.95,635.91,1,1,2025-10-01 06:59:50,17.3,76.7,,1,0,,0
2025-10-01 07:00:20,587.16,3.1263,241.15,6.8985,20.6957,241.01,241.8,240.66,417.74,416.84,418.48,420.06,8.0738,6.9845,5.6374,1.2821,1.11,0.7342,3.869,1.4591,1.27,1.1399,4.9914,1.9459,1.6889,1.3567,0.6285,0.66,0.658,0.5415,50,878.01,635.96,1,1,2025-10-01 07:00:50,17.3,76.8,,1,0,,0
2025-10-01 07:01:05,587.2,3.0586,233.34,6.5087,19.5262,233.17,233.2,233.65,403.19,403.79,405.47,404.09,7.5612,6.5218,5.4432,1.2628,1.0389,0.7569,3.3558,1.2262,1.1083,1.0214,4.5557,1.763,1.5209,1.2718,0.6736,0.7174,0.6838,0.5953,50.1,878.07,636,1,1,2025-10-01 07:01:50,17.3,76.5,,1,0,,0
2025-10-01 07:01:50,587.23,3.0915,237.72,6.7082,20.1246,236.46,239.3,237.41,411.4,412.05,411.77,411.49,7.6726,6.9256,5.5264,1.2267,1.0921,0.7727,3.6378,1.3333,1.2444,1.0602,4.7836,1.8143,1.6573,1.312,0.6475,0.677,0.6596,0.5889,50.1,878.13,636.05,1,1,2025-10-01 07:01:50,17.3,76.5,,1,0,,0
2025-10-01 07:02:35,587.27,3.1069,238.93,6.7947,20.3842,239.77,238,239.04,412.99,412.51,416.03,413.79,8.0115,6.6827,5.69,1.3209,1.0571,0.7289,3.7241,1.3902,1.1859,1.148,4.8715,1.9209,1.5905,1.3601,0.6406,0.6887,0.6654,0.5359,50.1,878.19,636.1,1,1,2025-10-01 07:02:50,17.3,76.6,,1,0,,0
2025-10-01 07:03:20,587.31,3.0465,232.64,6.4778,19.4335,231.66,233.02,233.24,401.82,402.87,404.11,402.94,7.4655,6.5406,5.4274,1.2416,1.0355,0.7694,3.321,1.2003,1.116,1.0047,4.5194,1.7295,1.5241,1.2659,0.6759,0.7189,0.6801,0.6079,50,878.25,636.14,1,1,2025-10-01 07:03:50,17.3,76.6,,1,0,,0
2025-10-01 07:04:05,587.35,3.0957,237.3,6.718,20.1542,236.82,236.58,238.52,409.48,410.48,413.1,410.96,7.7807,6.6704,5.7031,1.2908,1.036,0.769,3.6197,1.3105,1.1876,1.1216,4.781,1.8426,1.5781,1.3603,0.6499,0.7017,0.6573,0.5654,50,878.31,636.18,1,1,2025-10-01 07:04:50,17.3,76.7,,1,0,,0
2025-10-01 07:04:50,587.39,3.1183,239.7,6.8196,20.4589,239.57,239.45,240.09,414.25,414.64,416.62,415.14,7.9349,6.8164,5.7076,1.2948,1.0686,0.7549,3.762,1.3875,1.2312,1.1433,4.9035,1.901,1.6322,1.3703,0.6381,0.6822,0.6554,0.5509,50,878.37,636.23,1,1,2025-10-01 07:04:50,17.3,76.7,,1,0,,0
2025-10-01 07:05:35,587.43,3.0956,237.26,6.6963,20.089,237.15,237.28,237.35,409.93,410.9,411.99,410.96,7.7824,6.7302,5.5764,1.276,1.0653,0.7543,3.6037,1.3293,1.1873,1.0872,4.7661,1.8456,1.5969,1.3236,0.6515,0.6925,0.6678,0.57,50,878.43,636.28,1,1,2025-10-01 07:05:50,17.3,76.8,,1,0,,0
2025-10-01 07:07:05,587.5,3.1059,238.9,6.7738,20.3215,238.69,239.15,238.86,413.29,413.32,414.73,413.86,7.8598,6.8346,5.6271,1.2747,1.0768,0.7544,3.7118,1.3725,1.2273,1.1121,4.8546,1.8761,1.6345,1.3441,0.6417,0.6805,0.6595,0.5613,50,878.55,636.37,1,1,2025-10-01 07:07:50,17.3,76.7,,1,0,,0
2025-10-01 07:07:50,587.55,3.0915,236.73,6.6878,20.063499999999998,236.46,236.98,236.76,409.31,409.72,411.05,409.94,7.8309,6.6991,5.5335,1.2806,1.0685,0.7424,3.5841,1.3334,1.1717,1.0789,4.7494,1.8517,1.5876,1.3101,0.6531,0.6926,0.6738,0.5668,50,878.61,636.42,1,1,2025-10-01 07:07:50,17.3,76.7,,1,0,,0
2025-10-01 07:08:35,587.58,3.1518,243.28,7.0301,21.0903,242.71,243.53,243.62,420.53,421.07,422.53,421.38,8.1695,7.0525,5.8683,1.3022,1.0937,0.7559,4.0237,1.4901,1.3209,1.2126,5.13,1.9828,1.7175,1.4296,0.6166,0.658,0.6377,0.5289,50.1,878.67,636.46,1,1,2025-10-01 07:08:50,17.3,76.7,,1,0,,0
2025-10-01 07:09:20,587.62,3.0621,233.61,6.5405,19.6217,234.34,233.2,233.31,404.59,403.14,406.16,403.3,7.7882,6.4811,5.3524,1.2948,1.0562,0.711,3.388,1.2825,1.0792,1.0262,4.5852,1.8251,1.5114,1.2488,0.6705,0.7104,0.6994,0.5695,50.1,878.73,636.51,1,1,2025-10-01 07:09:50,17.3,76.6,,1,0,,0
2025-10-01 07:10:05,587.66,3.0813,236.95,6.6757,20.0273,236.84,237.28,236.73,410.19,409.53,411.47,410.37,7.8424,6.7042,5.4807,1.2768,1.0743,0.7302,3.5876,1.3449,1.1708,1.0719,4.7456,1.8574,1.5908,1.2974,0.6515,0.6885,0.6767,0.5631,50.1,878.79,636.55,1,1,2025-10-01 07:10:50,17.3,76.6,,1,0,,0
2025-10-01 07:10:50,587.7,3.0902,238.05,6.719,20.1571,237.58,237.92,238.65,411.24,412.22,413.46,412.28,7.8526,6.686,5.6185,1.2895,1.0537,0.7471,3.6468,1.3442,1.1893,1.1133,4.7972,1.8656,1.5907,1.3409,0.6464,0.6922,0.6631,0.5572,50.1,878.85,636.6,1,1,2025-10-01 07:10:50,17.3,76.6,,1,0,,0
2025-10-01 07:11:35,587.74,3.066,233.55,6.5412,19.6236,233.89,232.67,234.09,403.36,403.94,406.24,404.54,7.7127,6.4353,5.4756,1.2982,1.0314,0.7364,3.3805,1.2485,1.0833,1.0486,4.583,1.8039,1.4973,1.2818,0.6718,0.7207,0.6895,0.5747,50.1,878.91,636.64,1,1,2025-10-01 07:11:50,17.3,76.7,,1,0,,0
2025-10-01 07:12:20,587.78,3.1176,238.27,6.7691,20.3074,238.4,237.45,238.97,411.54,411.59,414.95,412.29,7.9357,6.6734,5.6983,1.3165,1.0526,0.7485,3.6732,1.3542,1.182,1.137,4.8382,1.8919,1.5846,1.3617,0.647,0.697,0.665,0.5498,50.1,878.97,636.69,1,1,2025-10-01 07:12:50,17.3,76.6,,1,0,,0
2025-10-01 07:13:05,587.82,3.12,238.85,6.7754,20.3262,238.49,239.48,238.59,413.31,413.76,414.02,413.62,7.9014,6.8526,5.5722,1.2782,1.0942,0.7477,3.7,1.3807,1.2206,1.0987,4.8549,1.8844,1.6411,1.3295,0.6446,0.6793,0.6675,0.5625,50.1,879.03,636.74,1,1,2025-10-01 07:13:50,17.3,76.6,,1,0,,0
2025-10-01 07:13:50,587.85,3.0937,236.49,6.6605,19.9816,236.98,236.08,236.41,409.36,408.25,411.2,409.61,7.8458,6.6307,5.5051,1.2965,1.066,0.7311,3.5501,1.329,1.1446,1.0766,4.7261,1.8593,1.5654,1.3015,0.6569,0.6983,0.6815,0.5618,50.1,879.09,636.78,1,1,2025-10-01 07:13:50,17.3,76.6,,1,0,,0
2025-10-01 07:14:35,587.9,3.1579,243.46,7.0296,21.089,243.77,243.21,243.4,421.23,421.06,422.75,421.15,8.2151,7.0,5.8739,1.3208,1.0925,0.7446,4.025,1.5011,1.3033,1.2206,5.1348,2.0026,1.7025,1.4297,0.6172,0.6605,0.6424,0.5207,50.1,879.16,636.83,1,1,2025-10-01 07:14:50,17.3,76.7,,1,0,,0
2025-10-01 07:16:05,587.97,3.0805,236.43,6.6462,19.9388,236.11,235.88,237.31,408.38,409.18,410.96,409.58,7.7175,6.6084,5.6129,1.2835,1.0355,0.7615,3.5434,1.2887,1.1625,1.0922,4.713,1.8222,1.5588,1.332,0.656,0.7056,0.6651,0.5719,50.1,879.27,636.92,1,1,2025-10-01 07:16:50,17.3,76.4,,1,0,,0
2025-10-01 07:16:50,588.01,3.1067,239.07,6.7975,20.3927,239.78,238.85,238.58,413.67,413.3,415.25,413.96,8.0214,6.7817,5.5896,1.3022,1.0841,0.7203,3.7352,1.4116,1.2014,1.1222,4.8767,1.9234,1.6198,1.3336,0.6394,0.678,0.6699,0.5401,50.1,879.34,636.97,1,1,2025-10-01 07:16:50,17.3,76.4,,1,0,,0
2025-10-01 07:17:35,588.05,3.0465,233.42,6.509,19.5271,233.43,232.98,233.86,403.2,404.07,405.61,404.19,7.61,6.4676,5.4495,1.2731,1.0289,0.7445,3.3685,1.2354,1.0989,1.0342,4.5576,1.7764,1.5068,1.2744,0.6707,0.7176,0.6834,0.5842,50.1,879.39,637.01,1,1,2025-10-01 07:17:50,17.200000000000003,76.3,,1,0,,0
2025-10-01 07:18:20,588.09,3.0841,238.2,6.7254,20.1762,237.81,238.02,238.77,411.16,412.92,413.62,412.56,7.8031,6.7116,5.6615,1.2807,1.0466,0.7568,3.6624,1.3386,1.2042,1.1196,4.8049,1.8557,1.5975,1.3518,0.6441,0.6912,0.656,0.5599,50.1,879.46,637.06,1,1,2025-10-01 07:18:50,17.3,76.4,,1,0,,0
2025-10-01 07:19:05,588.13,3.0992,239.08,6.7876,20.3629,238.95,238.77,239.53,413.1,413.66,415.53,414.09,7.8963,6.768,5.6986,1.2907,1.0568,0.7517,3.7307,1.3718,1.22,1.1389,4.8678,1.8868,1.616,1.365,0.639,0.6852,0.6547,0.5508,50,879.52,637.11,1,1,2025-10-01 07:19:50,17.200000000000003,76.2,,1,0,,0
2025-10-01 07:19:50,588.16,3.0401,233.17,6.5058,19.5176,232.95,233.3,233.27,403.12,403.63,404.83,403.81,7.6,6.5244,5.3932,1.2571,1.0419,0.7411,3.3667,1.2429,1.1075,1.0162,4.5506,1.7704,1.5221,1.2581,0.6701,0.7111,0.6852,0.5892,50,879.58,637.15,1,1,2025-10-01 07:19:50,17.200000000000003,76.2,,1,0,,0
