readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on,fan_status
2025-09-22 07:18:13,1098414817.0,0.28,225.01,0.42,1.27,223.9,225.94,225.21,388.59,391.97,388.64,389.72,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100716442.0,1093119508.0,,1,18.8,89.2,2025-09-22 07:18:13,0,0,1
2025-09-22 07:18:58,1098414817.0,0.28,225.16,0.42,1.27,224.06,225.99,225.44,388.91,392.41,388.64,389.96,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100721684.0,1093119508.0,,1,18.8,89.8,2025-09-22 07:18:58,0,0,1
2025-09-22 07:19:43,1098414817.0,0.28,225.17,0.42,1.27,224.13,226.18,225.2,388.85,392.48,388.66,389.95,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100721684.0,1093129994.0,,1,18.8,90.5,2025-09-22 07:19:43,0,0,1
2025-09-22 07:20:28,1098425303.0,0.28,224.95,0.42,1.27,224.04,226.16,224.66,388.73,391.91,388.23,389.61,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100721684.0,1093129994.0,,1,18.9,90.9,2025-09-22 07:20:28,0,0,1
2025-09-22 07:21:13,1098425303.0,0.28,224.69,0.42,1.27,224.29,226.2,223.6,388.98,391.13,387.42,389.27,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100726927.0,1093129994.0,,1,18.9,91.5,2025-09-22 07:21:13,0,0,1
2025-09-22 07:21:58,1098425303.0,0.28,224.71,0.42,1.27,224.1,226.28,223.76,388.6,390.98,388.03,389.14,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100726927.0,1093129994.0,,1,18.9,91.8,2025-09-22 07:21:58,0,0,1
2025-09-22 07:22:43,1098435789.0,0.28,224.2,0.42,1.27,223.45,225.62,223.53,387.61,390.35,386.99,388.28,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100732170.0,1093129994.0,,1,18.9,92.3,2025-09-22 07:22:43,0,0,1
2025-09-22 07:23:28,1098435789.0,0.28,224.49,0.42,1.27,222.91,225.75,224.82,387.43,391.3,387.75,388.8,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100732170.0,1093129994.0,,1,19.0,92.6,2025-09-22 07:23:28,0,0,1
2025-09-22 07:24:13,1098446275.0,0.28,224.53,0.42,1.27,223.02,225.84,224.73,387.52,391.33,387.83,388.9,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100732170.0,1093129994.0,,1,19.0,92.9,2025-09-22 07:24:13,0,0,1
2025-09-22 07:24:58,1098446275.0,0.28,224.46,0.42,1.27,222.98,225.62,224.79,386.93,391.44,387.95,388.69,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100737413.0,1093129994.0,,1,19.0,93.2,2025-09-22 07:24:58,0,0,1
2025-09-22 07:25:43,1098446275.0,0.28,224.27,0.42,1.27,223.03,225.09,224.7,386.85,390.46,388.03,388.52,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100737413.0,1093129994.0,,1,19.1,93.4,2025-09-22 07:25:43,0,0,1
2025-09-22 07:26:28,1098456760.0,0.28,224.56,0.42,1.27,222.75,225.62,225.33,386.56,391.85,388.45,389.01,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100737413.0,1093129994.0,,1,19.5,93.6,2025-09-22 07:26:28,0,0,1
2025-09-22 07:27:13,1098456760.0,0.28,224.65,0.42,1.27,222.99,225.52,225.46,386.96,391.49,388.88,389.07,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100742656.0,1093129994.0,,1,19.5,93.8,2025-09-22 07:27:13,0,0,1
2025-09-22 07:27:58,1098456760.0,0.28,224.51,0.42,1.27,222.9,225.46,225.19,386.35,392.2,388.04,388.91,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100742656.0,1093129994.0,,1,19.5,94.0,2025-09-22 07:27:58,0,0,1
2025-09-22 07:28:43,1098467246.0,0.28,225.55,0.42,1.27,223.86,226.5,226.3,388.47,393.68,389.83,390.75,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100742656.0,1093129994.0,,1,19.5,94.2,2025-09-22 07:28:43,0,0,1
2025-09-22 07:29:28,1098467246.0,0.28,225.57,0.42,1.27,223.98,226.17,226.56,388.46,393.09,390.52,390.8,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100747899.0,1093129994.0,,1,19.6,94.3,2025-09-22 07:29:28,0,0,1
2025-09-22 07:30:13,1098467246.0,0.28,225.45,0.42,1.27,223.92,226.14,226.31,388.61,393.38,389.5,390.54,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100747899.0,1093129994.0,,1,19.6,94.4,2025-09-22 07:30:13,0,0,1
2025-09-22 07:30:58,1098477732.0,0.28,225.33,0.42,1.27,223.73,225.95,226.31,388.65,392.8,389.39,390.36,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100747899.0,1093129994.0,,1,19.6,94.5,2025-09-22 07:30:58,0,0,1
2025-09-22 07:31:43,1098477732.0,0.28,225.13,0.42,1.27,224.08,226.03,225.29,388.4,392.56,388.84,389.98,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100753142.0,1093129994.0,,1,19.6,94.7,2025-09-22 07:31:43,0,0,1
2025-09-22 07:32:28,1098477732.0,0.28,225.21,0.42,1.27,224.01,226.19,225.45,388.39,392.9,388.94,390.17,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100753142.0,1093129994.0,,1,19.6,94.7,2025-09-22 07:32:28,0,0,1
2025-09-22 07:33:13,1098488218.0,0.28,225.02,0.42,1.27,223.91,225.87,225.28,388.0,392.33,388.88,389.74,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100758385.0,1093140480.0,,1,19.7,94.9,2025-09-22 07:33:13,0,0,1
2025-09-22 07:33:58,1098488218.0,0.28,225.13,0.42,1.27,224.31,225.64,225.46,388.46,392.32,389.04,389.88,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100758385.0,1093140480.0,,1,19.7,94.9,2025-09-22 07:33:58,0,0,1
2025-09-22 07:34:43,1098488218.0,0.28,224.66,0.42,1.27,221.94,226.45,225.6,387.03,392.7,387.65,389.13,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100758385.0,1093140480.0,,1,19.7,95.0,2025-09-22 07:34:43,0,0,1
2025-09-22 07:35:28,1098498703.0,0.28,224.62,0.42,1.27,221.9,226.47,225.49,386.87,392.54,387.74,389.04,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100763628.0,1093140480.0,,1,19.7,95.1,2025-09-22 07:35:28,0,0,1
2025-09-22 07:36:13,1098498703.0,0.28,224.49,0.42,1.27,221.73,226.5,225.26,386.7,392.39,387.42,388.81,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100763628.0,1093140480.0,,1,19.7,95.2,2025-09-22 07:36:13,0,0,1
2025-09-22 07:36:58,1098498703.0,0.28,224.91,0.42,1.26,224.23,225.91,224.6,388.48,391.53,388.65,389.51,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100763628.0,1093140480.0,,1,19.7,95.3,2025-09-22 07:36:58,0,0,1
2025-09-22 07:37:43,1098509189.0,0.28,224.73,0.42,1.26,224.03,225.83,224.35,387.79,392.1,387.84,389.33,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100768870.0,1093140480.0,,1,19.7,95.3,2025-09-22 07:37:43,0,0,1
2025-09-22 07:38:28,1098509189.0,0.28,225.07,0.42,1.26,224.31,226.06,224.86,388.57,392.13,388.8,389.75,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100768870.0,1093140480.0,,1,19.7,95.4,2025-09-22 07:38:28,0,0,1
2025-09-22 07:39:13,1098519675.0,0.28,224.88,0.42,1.27,222.87,226.49,225.28,387.24,392.93,388.31,389.54,0.0,1.27,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1100768870.0,1093140480.0,,1,19.8,95.4,2025-09-22 07:39:13,0,0,1
2025-09-22 07:39:58,1098519675.0,0.28,224.84,0.42,1.26,222.81,226.33,225.39,387.56,392.58,388.16,389.55,0.0,1.26,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100774113.0,1093140480.0,,1,19.8,95.4,2025-09-22 07:39:58,0,0,1
2025-09-22 07:40:43,1098519675.0,0.28,224.85,0.42,1.26,222.88,226.23,225.44,387.43,392.87,388.04,389.43,0.0,1.26,0.0,0.0,0.28,0.0,0.05,0.0,0.05,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1100774113.0,1093140480.0,,1,19.8,95.5,2025-09-22 07:40:43,0,0,1
2025-09-22 07:41:28,1098530161.0,0.28,224.54,0.42,1.26,223.15,225.49,224.98,386.48,392.54,387.68,388.93,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.1,1100774113.0,1093140480.0,,1,19.7,95.5,2025-09-22 07:41:28,0,0,1
2025-09-22 07:42:13,1098530161.0,0.28,223.86,0.42,1.26,222.9,224.93,223.77,386.4,390.12,386.69,387.73,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1100779356.0,1093140480.0,,1,19.7,95.6,2025-09-22 07:42:13,0,0,1
2025-09-22 07:42:58,1098530161.0,0.28,223.8,0.42,1.26,222.91,224.88,223.61,386.03,390.05,386.79,387.68,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1100779356.0,1093140480.0,,1,19.8,95.6,2025-09-22 07:42:58,0,0,1
2025-09-22 07:43:43,1098540646.0,0.28,223.33,0.42,1.26,222.55,224.8,222.66,385.48,389.57,385.4,386.91,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1100784599.0,1093140480.0,,1,19.8,95.7,2025-09-22 07:43:43,0,0,1
2025-09-22 07:44:28,1098561618.0,3.52,222.34,6.81,20.44,221.39,223.66,221.98,383.53,387.95,383.81,385.02,6.88,7.47,6.09,1.22,1.34,0.97,2.86,0.92,1.0,0.94,4.55,1.52,1.67,1.35,0.78,0.8,0.8,0.72,50.0,1100800328.0,1093161452.0,,1,19.8,95.7,2025-09-22 07:44:28,1,0,0
2025-09-22 07:45:13,1098614047.0,3.57,222.64,6.88,20.63,221.67,223.84,222.43,384.06,388.39,384.41,385.62,6.97,7.53,6.13,1.23,1.35,0.98,2.88,0.93,1.01,0.94,4.59,1.54,1.69,1.36,0.78,0.8,0.8,0.72,50.0,1100831785.0,1093203395.0,,1,19.7,94.6,2025-09-22 07:45:13,1,0,0
2025-09-22 07:45:58,1098655990.0,3.53,222.69,6.82,20.47,221.62,223.78,222.68,383.94,388.83,384.34,385.69,6.93,7.47,6.08,1.22,1.33,0.98,2.87,0.93,1.0,0.94,4.56,1.54,1.67,1.35,0.78,0.8,0.8,0.72,50.0,1100857999.0,1093234852.0,,1,19.6,90.1,2025-09-22 07:45:58,1,0,0
2025-09-22 07:46:43,1098708419.0,3.51,222.46,6.79,20.38,221.42,223.52,222.46,383.69,388.28,383.97,385.22,6.9,7.43,6.06,1.21,1.32,0.97,2.86,0.93,1.0,0.94,4.54,1.53,1.66,1.35,0.77,0.79,0.8,0.72,50.0,1100889457.0,1093276795.0,,1,19.5,83.9,2025-09-22 07:46:43,1,0,0
2025-09-22 07:47:28,1098750362.0,3.5,222.53,6.78,20.35,221.41,223.61,222.58,384.09,387.91,384.29,385.42,6.88,7.42,6.06,1.21,1.32,0.97,2.86,0.93,1.0,0.94,4.53,1.52,1.66,1.35,0.77,0.79,0.8,0.72,50.0,1100920914.0,1093318738.0,,1,19.0,78.0,2025-09-22 07:47:28,1,0,0
2025-09-22 07:48:13,1098802790.0,3.48,222.42,6.75,20.25,221.38,223.28,222.62,383.86,387.8,384.08,385.33,6.85,7.38,6.02,1.2,1.31,0.96,2.85,0.93,0.99,0.93,4.51,1.52,1.65,1.34,0.77,0.79,0.8,0.72,50.0,1100952371.0,1093350195.0,,1,19.0,73.6,2025-09-22 07:48:13,1,0,0
2025-09-22 07:48:58,1098844733.0,3.48,222.44,6.76,20.27,221.5,223.21,222.62,384.19,387.29,384.35,385.31,6.86,7.37,6.04,1.2,1.31,0.97,2.85,0.93,0.99,0.93,4.51,1.52,1.65,1.35,0.77,0.79,0.8,0.72,50.0,1100978586.0,1093392138.0,,1,18.8,70.5,2025-09-22 07:48:58,1,0,0
2025-09-22 07:49:43,1098876191.0,0.29,223.09,0.43,1.29,222.54,223.78,222.97,385.16,388.64,385.41,386.41,0.0,1.29,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1101004800.0,1093423596.0,,1,18.7,68.4,2025-09-22 07:49:43,0,0,1
2025-09-22 07:50:28,1098886676.0,0.28,223.03,0.43,1.28,222.02,223.99,223.1,384.33,389.22,385.35,386.18,0.0,1.28,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1101004800.0,1093423596.0,,1,18.2,67.4,2025-09-22 07:50:28,0,0,1
2025-09-22 07:51:13,1098886676.0,0.28,222.95,0.43,1.28,222.04,224.35,222.46,384.54,388.86,385.04,386.13,0.0,1.28,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101010043.0,1093423596.0,,1,18.2,71.0,2025-09-22 07:51:13,0,0,1
2025-09-22 07:51:58,1098886676.0,0.28,222.78,0.42,1.27,221.42,224.58,222.36,384.07,388.87,384.66,385.91,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1101010043.0,1093423596.0,,1,18.1,75.0,2025-09-22 07:51:58,0,0,1
2025-09-22 07:52:43,1098897162.0,0.28,222.8,0.42,1.27,221.82,224.74,221.84,384.09,389.13,384.42,385.89,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.0,1101010043.0,1093423596.0,,1,18.2,78.3,2025-09-22 07:52:43,0,0,1
2025-09-22 07:53:28,1098897162.0,0.28,222.85,0.42,1.27,221.76,224.77,222.04,384.07,389.36,384.51,385.95,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101015286.0,1093423596.0,,1,18.1,81.0,2025-09-22 07:53:28,0,0,1
2025-09-22 07:54:13,1098897162.0,0.28,223.11,0.42,1.27,222.02,224.89,222.43,384.59,389.28,385.41,386.48,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101015286.0,1093423596.0,,1,18.2,83.1,2025-09-22 07:54:13,0,0,1
2025-09-22 07:54:58,1098907648.0,0.28,223.12,0.42,1.27,221.81,225.13,222.44,384.62,390.21,384.52,386.46,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101015286.0,1093423596.0,,1,18.2,84.6,2025-09-22 07:54:58,0,0,1
2025-09-22 07:55:43,1098907648.0,0.28,223.34,0.42,1.27,222.44,225.12,222.47,385.41,389.73,385.34,386.91,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101020529.0,1093423596.0,,1,18.2,86.1,2025-09-22 07:55:43,0,0,1
2025-09-22 07:56:28,1098912891.0,0.28,223.31,0.42,1.27,222.24,225.09,222.62,385.49,389.4,385.46,386.76,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101020529.0,1093423596.0,,1,18.3,87.2,2025-09-22 07:56:28,0,0,1
2025-09-22 07:57:13,1098912891.0,0.28,223.26,0.42,1.27,222.25,224.67,222.87,385.08,389.06,385.93,386.72,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101020529.0,1093423596.0,,1,18.7,88.3,2025-09-22 07:57:13,0,0,1
2025-09-22 07:57:58,1098912891.0,0.28,223.44,0.42,1.27,222.02,224.52,223.79,385.46,389.39,386.17,387.01,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.1,1101025772.0,1093423596.0,,1,18.8,89.1,2025-09-22 07:57:58,0,0,1
2025-09-22 07:58:43,1098918134.0,0.28,223.04,0.42,1.27,221.98,224.59,222.57,384.81,389.03,385.11,386.39,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101025772.0,1093434081.0,,1,18.8,89.7,2025-09-22 07:58:43,0,0,1
2025-09-22 07:59:28,1098918134.0,0.28,223.41,0.42,1.27,222.42,224.76,223.07,385.45,389.91,385.51,386.82,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.29,0.0,0.29,0.0,0.99,1.0,0.99,1.0,50.1,1101031014.0,1093434081.0,,1,18.9,90.3,2025-09-22 07:59:28,0,0,1
2025-09-22 08:00:13,1098918134.0,0.28,223.24,0.42,1.27,222.4,224.18,223.14,385.07,389.09,385.8,386.51,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.1,1101031014.0,1093434081.0,,1,18.9,90.8,2025-09-22 08:00:13,0,0,1
2025-09-22 08:00:58,1098923377.0,0.28,223.12,0.42,1.27,222.76,223.77,222.84,385.31,388.61,385.43,386.4,0.0,1.27,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101031014.0,1093434081.0,,1,18.8,91.3,2025-09-22 08:00:58,0,0,1
2025-09-22 08:01:43,1098923377.0,0.28,222.73,0.42,1.26,222.77,223.1,222.34,384.74,387.89,384.7,385.78,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101036257.0,1093434081.0,,1,18.9,91.7,2025-09-22 08:01:43,0,0,1
2025-09-22 08:02:28,1098923377.0,0.28,222.45,0.42,1.26,221.68,223.03,222.66,383.82,387.59,384.48,385.27,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101036257.0,1093434081.0,,1,18.9,92.1,2025-09-22 08:02:28,0,0,1
2025-09-22 08:03:13,1098928620.0,0.28,222.15,0.42,1.26,221.78,222.81,221.88,383.41,387.15,383.76,384.77,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101036257.0,1093434081.0,,1,19.0,92.4,2025-09-22 08:03:13,0,0,1
2025-09-22 08:03:58,1098928620.0,0.28,221.72,0.42,1.26,221.67,222.36,221.13,382.9,385.86,383.29,384.04,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101041500.0,1093434081.0,,1,18.9,92.7,2025-09-22 08:03:58,0,0,1
2025-09-22 08:04:43,1098928620.0,0.28,222.08,0.42,1.26,221.44,222.98,221.82,383.18,387.3,383.44,384.74,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,49.9,1101041500.0,1093434081.0,,1,19.0,93.0,2025-09-22 08:04:43,0,0,1
2025-09-22 08:05:28,1098933862.0,0.28,221.71,0.42,1.26,220.61,222.4,222.12,382.05,387.28,382.68,384.09,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101041500.0,1093434081.0,,1,19.0,93.2,2025-09-22 08:05:28,0,0,1
2025-09-22 08:06:13,1098933862.0,0.28,221.79,0.42,1.26,220.98,222.45,221.96,382.61,387.07,382.77,384.08,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101046743.0,1093434081.0,,1,19.1,93.4,2025-09-22 08:06:13,0,0,1
2025-09-22 08:06:58,1098933862.0,0.28,221.67,0.42,1.26,221.11,222.33,221.59,382.47,386.84,382.51,383.96,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101046743.0,1093434081.0,,1,19.1,93.6,2025-09-22 08:06:58,0,0,1
2025-09-22 08:07:43,1098939105.0,0.28,221.56,0.42,1.26,220.88,222.17,221.63,382.61,385.81,382.82,383.85,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101046743.0,1093434081.0,,1,19.5,93.8,2025-09-22 08:07:43,0,0,1
2025-09-22 08:08:28,1098939105.0,0.28,221.85,0.42,1.26,221.42,221.97,222.17,382.46,387.03,383.25,384.21,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101051986.0,1093434081.0,,1,19.1,93.9,2025-09-22 08:08:28,0,0,1
2025-09-22 08:09:13,1098939105.0,0.28,221.96,0.42,1.26,221.5,222.21,222.17,382.82,386.58,383.9,384.35,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101051986.0,1093434081.0,,1,19.5,94.1,2025-09-22 08:09:13,0,0,1
2025-09-22 08:09:58,1098944348.0,0.28,221.84,0.42,1.26,220.96,222.48,222.1,382.75,386.67,383.29,384.16,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.0,1101051986.0,1093434081.0,,1,19.6,94.3,2025-09-22 08:09:58,0,0,1
2025-09-22 08:10:43,1098944348.0,0.28,222.0,0.42,1.26,220.33,222.95,222.74,382.03,387.72,383.8,384.61,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.1,1101057229.0,1093434081.0,,1,19.6,94.4,2025-09-22 08:10:43,0,0,1
2025-09-22 08:11:28,1098944348.0,0.28,222.0,0.42,1.26,219.34,222.95,223.72,381.68,387.8,384.07,384.76,0.0,1.26,0.0,0.0,0.28,0.0,0.04,0.0,0.04,0.0,0.28,0.0,0.28,0.0,0.99,1.0,0.99,1.0,50.1,1101057229.0,1093434081.0,,1,19.6,94.5,2025-09-22 08:11:28,0,0,1
2025-09-22 08:12:13,1098949591.0,0.27,221.39,0.42,1.25,220.34,218.39,225.44,380.55,385.74,384.06,383.48,0.0,1.25,0.0,0.0,0.27,0.0,0.04,0.0,0.04,0.0,0.27,0.0,0.27,0.0,0.99,1.0,0.99,1.0,50.1,1101057229.0,1093434081.0,,1,19.6,94.6,2025-09-22 08:12:13,0,0,1
