readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),Total Reactive Power (kVAR),Total Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),System Power Factor,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status,fan_status
2025-09-23 20:00:40,818.0,2.83,239.65,5.81,240.0,239.58,239.38,415.33,414.79,415.16,415.09,6.91,5.33,5.03,2.99,4.17,0.67,0.75,0.66,0.6,49.92,0.0,1133,0.69,-13.2,75.5,1,2025-09-23 20:00:40,1,0,1,0
2025-09-23 20:01:25,818.0,2.81,239.37,5.77,239.8,239.44,238.88,415.03,414.24,414.55,414.61,7.44,4.73,5.38,3.01,4.11,0.66,0.77,0.63,0.58,49.89,0.0,1133,0.68,-13.2,75.6,1,2025-09-23 20:01:25,1,0,1,0
2025-09-23 20:02:10,818.0,2.8,239.22,5.75,239.58,239.33,238.76,414.75,414.04,414.25,414.35,7.3,5.17,4.77,2.97,4.16,0.66,0.75,0.66,0.58,49.83,0.0,1133,0.69,-13.8,75.5,1,2025-09-23 20:02:10,1,0,1,0
2025-09-23 20:02:55,818.0,2.75,239.46,5.69,239.98,239.42,238.97,415.17,414.3,414.78,414.75,6.74,5.24,5.01,2.96,4.12,0.66,0.75,0.65,0.59,49.95,0.0,1133,0.68,-13.9,75.5,1,2025-09-23 20:02:55,1,0,1,0
2025-09-23 20:03:40,818.0,2.8,239.5,5.8,239.83,239.46,239.2,415.08,414.53,414.85,414.82,6.98,5.28,5.2,2.98,4.17,0.66,0.76,0.64,0.57,49.91,0.0,1133,0.68,-13.9,75.5,1,2025-09-23 20:03:40,1,0,1,0
2025-09-23 20:04:25,818.0,2.75,239.44,5.76,239.4,238.92,238.06,415.13,414.11,414.95,414.73,7.33,4.64,5.31,3.01,4.12,0.65,0.77,0.63,0.57,49.88,0.0,1133,0.68,-14.0,75.2,1,2025-09-23 20:04:25,1,0,1,0
2025-09-23 20:05:10,,0.0,233.57,0.0,236.86,232.19,231.67,406.22,401.71,405.77,404.57,0.0,0.0,0.0,0.0,0.0,,,,,50.02,0.0,1133,,-14.0,75.2,1,2025-09-23 20:05:10,0,0,1,0
2025-09-23 20:05:55,818.0,0.0,232.45,0.0,236.11,231.9,229.34,405.31,399.45,403.11,402.62,0.0,0.0,0.0,0.0,0.0,,,,,50.02,0.0,1133,,-14.0,75.7,1,2025-09-23 20:05:55,0,0,1,0
2025-09-23 20:06:40,818.0,0.31,232.41,0.46,236.02,232.41,229.01,405.49,399.48,402.68,402.55,1.37,0.0,0.0,0.07,0.32,,0.97,,,50.01,0.0,1133,0.98,-14.0,76.9,1,2025-09-23 20:06:40,0,0,1,1
2025-09-23 20:07:25,818.0,0.31,229.4,0.45,232.94,229.71,225.54,400.89,394.39,397.17,397.49,1.36,0.0,0.0,0.06,0.32,,0.98,,,50.01,0.0,1133,0.98,-13.9,78.3,1,2025-09-23 20:07:25,0,0,1,1
2025-09-23 20:08:10,818.0,3.25,228.32,6.1,231.35,228.92,224.68,398.61,392.83,394.95,395.46,7.78,5.48,5.03,2.51,3.93,0.76,0.82,0.76,0.7,50.03,0.0,1133,0.78,-13.8,79.5,1,2025-09-23 20:08:10,1,0,1,0
2025-09-23 20:08:55,818.0,2.77,228.72,5.48,231.94,229.27,224.94,399.42,393.36,395.51,395.97,6.71,4.74,5.0,2.5,3.76,0.72,0.8,0.71,0.64,50.02,0.0,1133,0.74,-13.2,80.4,1,2025-09-23 20:08:55,1,0,1,0
2025-09-23 20:09:40,818.0,2.74,228.58,5.48,231.86,229.35,224.5,399.44,393.05,395.25,395.92,7.24,4.37,4.83,2.5,3.76,0.72,0.79,0.73,0.63,50.03,0.0,1133,0.74,-13.8,80.3,1,2025-09-23 20:09:40,1,0,1,0
2025-09-23 20:10:25,818.0,2.71,228.32,5.4,231.68,228.53,224.75,398.56,392.56,395.23,395.49,6.59,4.89,4.71,2.48,3.7,0.72,0.8,0.7,0.65,50.02,0.0,1133,0.74,-13.9,79.3,1,2025-09-23 20:10:25,1,0,1,0
2025-09-23 20:11:10,818.0,2.68,224.13,5.34,225.03,225.95,221.21,390.74,386.91,386.99,388.21,7.04,4.45,4.54,2.31,3.59,0.74,0.81,0.73,0.69,50.01,2.0,1133,0.76,-13.9,78.5,1,2025-09-23 20:11:10,1,0,1,0
2025-09-23 20:11:55,819.0,2.68,223.45,5.34,225.42,224.87,220.05,389.96,385.32,385.8,387.03,7.06,4.4,4.55,2.32,3.58,0.74,0.81,0.74,0.68,49.98,2.0,1133,0.76,-14.0,77.4,1,2025-09-23 20:11:55,1,0,1,0
2025-09-23 20:12:40,819.0,2.67,222.58,5.32,224.13,224.37,219.23,388.41,384.2,383.67,385.43,7.04,4.41,4.52,2.28,3.56,0.75,0.81,0.74,0.69,50.01,2.0,1133,0.76,-14.0,76.7,1,2025-09-23 20:12:40,1,0,1,0
2025-09-23 20:13:25,819.0,2.64,224.78,5.29,226.32,227.5,220.52,393.02,388.01,386.99,389.34,7.1,4.71,4.21,2.35,3.58,0.73,0.79,0.73,0.68,50.01,2.0,1134,0.75,-14.6,75.9,1,2025-09-23 20:13:25,1,0,1,0
2025-09-23 20:14:10,819.0,2.62,224.71,5.25,226.02,227.27,220.83,392.56,388.08,386.99,389.21,6.71,4.84,4.21,2.34,3.54,0.73,0.8,0.71,0.69,49.99,2.0,1134,0.75,-14.7,75.3,1,2025-09-23 20:14:10,1,0,1,0
2025-09-23 20:14:55,819.0,2.64,225.02,5.29,225.78,227.13,222.14,391.99,388.95,387.84,389.59,6.89,4.69,4.3,2.36,3.59,0.73,0.8,0.71,0.68,49.99,2.0,1134,0.75,-14.7,74.8,1,2025-09-23 20:14:55,1,0,1,0
2025-09-23 20:15:40,819.0,2.64,224.86,5.32,227.15,226.41,221.01,392.79,387.49,388.13,389.47,7.1,4.46,4.39,2.36,3.6,0.73,0.8,0.73,0.66,49.97,2.0,1134,0.75,-14.8,74.1,1,2025-09-23 20:15:40,1,0,1,0
2025-09-23 20:16:25,819.0,2.63,227.39,5.31,230.98,228.03,223.17,397.52,390.76,393.32,393.87,6.52,4.73,4.67,2.45,3.63,0.71,0.8,0.69,0.65,49.94,2.0,1134,0.73,-14.8,73.8,1,2025-09-23 20:16:25,1,0,1,0
2025-09-23 20:17:10,819.0,2.59,227.82,5.26,231.08,228.1,224.28,397.66,391.66,394.22,394.48,6.44,4.74,4.59,2.46,3.6,0.7,0.79,0.68,0.64,49.95,2.0,1134,0.72,-15.4,73.8,1,2025-09-23 20:17:10,1,0,1,0
2025-09-23 20:17:55,819.0,2.63,227.46,5.32,230.49,227.88,224.0,396.96,391.34,393.61,393.97,6.72,4.8,4.26,2.45,3.66,0.72,0.79,0.71,0.65,49.96,2.0,1134,0.73,-15.4,73.6,1,2025-09-23 20:17:55,1,0,1,0
2025-09-23 20:18:40,819.0,2.62,227.55,5.29,230.7,227.9,224.06,396.97,391.55,394.11,394.21,6.53,4.78,4.55,2.46,3.62,0.71,0.79,0.69,0.65,49.96,2.0,1134,0.73,-15.5,73.5,1,2025-09-23 20:18:40,1,0,1,0
2025-09-23 20:19:25,819.0,2.58,227.56,5.28,230.65,227.99,224.04,397.2,391.47,393.79,394.15,6.69,4.33,4.83,2.47,3.6,0.7,0.79,0.68,0.61,49.95,2.0,1134,0.72,-15.5,73.4,1,2025-09-23 20:19:25,1,0,1,0
2025-09-23 20:20:10,819.0,2.62,227.58,5.31,230.37,228.04,224.32,397.0,391.76,393.78,394.18,7.03,4.24,4.85,2.46,3.62,0.7,0.8,0.69,0.63,49.97,2.0,1134,0.73,-15.5,73.3,1,2025-09-23 20:20:10,1,0,1,0
2025-09-23 20:20:55,819.0,2.62,227.4,5.32,230.36,227.63,224.21,396.63,391.31,393.68,393.87,6.67,4.4,4.88,2.45,3.6,0.7,0.8,0.69,0.63,49.96,2.0,1134,0.73,-15.5,73.1,1,2025-09-23 20:20:55,1,0,1,0
2025-09-23 20:21:40,819.0,2.61,227.69,5.33,230.45,228.19,224.43,397.2,391.98,393.95,394.38,7.09,4.33,4.57,2.46,3.65,0.7,0.79,0.7,0.61,49.97,2.0,1134,0.73,-15.6,73.0,1,2025-09-23 20:21:40,1,0,1,0
2025-09-23 20:22:25,819.0,2.6,227.91,5.27,231.09,228.17,224.47,397.73,392.0,394.54,394.76,6.62,4.83,4.36,2.47,3.65,0.71,0.79,0.69,0.65,49.96,2.0,1134,0.73,-15.6,73.0,1,2025-09-23 20:22:25,1,0,1,0
2025-09-23 20:23:10,819.0,2.58,228.16,5.31,231.44,228.35,224.69,398.19,392.44,394.94,395.29,7.08,4.32,4.53,2.49,3.64,0.7,0.78,0.7,0.6,49.96,2.0,1134,0.72,-16.2,72.9,1,2025-09-23 20:23:10,1,0,1,0
2025-09-23 20:23:55,819.0,2.58,228.26,5.29,231.35,228.47,224.96,398.22,392.69,395.19,395.36,6.81,4.48,4.85,2.49,3.6,0.7,0.79,0.67,0.65,49.98,2.0,1134,0.72,-16.2,73.0,1,2025-09-23 20:23:55,1,0,1,0
2025-09-23 20:24:40,819.0,2.61,228.35,5.29,231.56,228.51,224.99,398.44,392.75,395.4,395.53,6.84,4.25,4.92,2.48,3.62,0.7,0.8,0.67,0.64,50.0,2.0,1134,0.73,-16.2,73.1,1,2025-09-23 20:24:40,1,0,1,0
2025-09-23 20:25:25,819.0,2.59,228.4,5.27,231.81,228.53,224.86,398.67,393.18,395.72,395.74,6.55,4.76,4.49,2.49,3.62,0.7,0.79,0.68,0.64,49.97,2.0,1134,0.72,-16.2,73.1,1,2025-09-23 20:25:25,1,0,1,0
2025-09-23 20:26:10,819.0,2.57,228.43,5.29,231.11,228.41,225.3,398.37,393.01,395.6,395.66,7.0,4.21,4.67,2.5,3.63,0.69,0.79,0.69,0.59,49.95,2.0,1134,0.72,-16.2,73.3,1,2025-09-23 20:26:10,1,0,1,0
2025-09-23 20:26:55,819.0,2.57,228.01,5.25,230.5,228.13,225.39,397.19,392.76,394.82,394.92,6.8,4.73,4.23,2.47,3.63,0.7,0.78,0.7,0.61,49.96,2.0,1134,0.72,-16.3,73.2,1,2025-09-23 20:26:55,1,0,1,0
2025-09-23 20:27:40,819.0,2.6,228.06,5.32,230.32,228.54,225.33,397.39,393.07,394.61,395.02,6.95,4.68,4.27,2.48,3.65,0.7,0.79,0.7,0.62,49.96,2.0,1134,0.72,-16.3,73.1,1,2025-09-23 20:27:40,1,0,1,0
2025-09-23 20:28:25,819.0,2.55,223.69,5.16,225.1,224.56,221.43,389.41,386.24,386.7,387.45,6.37,4.79,4.31,2.31,3.49,0.73,0.8,0.69,0.69,49.94,2.0,1134,0.74,-16.3,73.3,1,2025-09-23 20:28:25,1,0,1,0
2025-09-23 20:29:10,819.0,2.56,223.38,5.2,224.91,224.21,221.02,388.95,385.58,386.19,386.91,6.48,4.33,4.82,2.3,3.47,0.72,0.81,0.68,0.67,49.94,2.0,1134,0.74,-16.3,73.2,1,2025-09-23 20:29:10,1,0,1,0
2025-09-23 20:29:55,819.0,2.56,223.22,5.19,226.07,225.26,220.5,388.98,385.21,385.7,386.63,6.61,4.24,4.73,2.3,3.48,0.72,0.81,0.7,0.65,49.94,2.0,1135,0.74,-16.3,73.2,1,2025-09-23 20:29:55,1,0,1,0
2025-09-23 20:30:40,819.0,2.57,225.82,5.23,228.21,226.32,222.92,393.64,389.06,390.87,391.33,6.33,4.52,4.84,2.39,3.54,0.71,0.8,0.67,0.65,49.96,2.0,1135,0.73,-16.3,72.9,1,2025-09-23 20:30:40,1,0,1,0
2025-09-23 20:31:25,819.0,2.56,225.75,5.25,227.65,226.33,223.27,393.16,389.37,390.51,391.01,6.66,4.28,4.8,2.39,3.53,0.71,0.8,0.67,0.65,49.98,2.0,1135,0.73,-16.3,72.9,1,2025-09-23 20:31:25,1,0,1,0
2025-09-23 20:32:10,819.0,2.58,225.68,5.24,227.63,226.55,223.04,393.39,389.07,390.24,390.9,6.88,4.3,4.55,2.39,3.55,0.71,0.79,0.7,0.64,50.0,2.0,1135,0.73,-16.3,72.9,1,2025-09-23 20:32:10,1,0,1,0
2025-09-23 20:32:55,819.0,2.56,226.02,5.2,228.34,226.14,223.58,393.59,389.47,391.38,391.48,6.53,4.82,4.24,2.39,3.55,0.72,0.79,0.69,0.67,50.0,2.0,1135,0.73,-16.4,73.1,1,2025-09-23 20:32:55,1,0,1,0
2025-09-23 20:33:40,819.0,2.56,225.83,5.18,228.01,225.93,223.56,393.12,389.27,391.08,391.16,6.35,4.81,4.38,2.39,3.55,0.71,0.8,0.68,0.67,49.99,2.0,1135,0.73,-17.0,73.1,1,2025-09-23 20:33:40,1,0,1,0
2025-09-23 20:34:25,819.0,2.57,226.13,5.24,228.09,226.59,223.71,393.77,389.97,391.22,391.53,6.92,4.43,4.38,2.4,3.56,0.71,0.8,0.7,0.63,50.01,2.0,1135,0.73,-17.0,73.0,1,2025-09-23 20:34:25,1,0,1,0
2025-09-23 20:35:10,820.0,2.53,226.18,5.2,228.2,226.5,223.84,393.78,390.01,391.48,391.76,6.8,4.54,4.22,2.4,3.53,0.7,0.79,0.69,0.62,50.02,2.0,1135,0.73,-17.0,72.8,1,2025-09-23 20:35:10,1,0,1,0
2025-09-23 20:35:55,820.0,2.57,226.05,5.23,228.1,226.33,223.72,393.55,389.76,391.29,391.53,6.83,4.25,4.62,2.39,3.55,0.71,0.8,0.69,0.63,50.01,2.0,1135,0.73,-17.0,73.0,1,2025-09-23 20:35:55,1,0,1,0
2025-09-23 20:36:40,820.0,2.54,226.43,5.18,228.67,226.41,224.21,394.04,390.48,392.0,392.17,6.34,4.8,4.41,2.4,3.53,0.71,0.79,0.67,0.67,50.02,0.0,1135,0.73,-17.0,72.9,1,2025-09-23 20:36:40,1,0,1,0
2025-09-23 20:37:25,820.0,2.54,226.23,5.19,228.22,226.65,223.83,393.93,390.13,391.49,391.85,6.27,4.64,4.67,2.39,3.51,0.71,0.8,0.66,0.66,49.99,0.0,1135,0.73,-17.0,72.8,1,2025-09-23 20:37:25,1,0,1,0
2025-09-23 20:38:10,820.0,2.58,226.39,5.26,228.36,226.8,224.06,394.15,390.43,391.77,392.12,6.65,4.27,4.86,2.4,3.57,0.71,0.8,0.68,0.64,50.0,0.0,1135,0.73,-17.0,72.7,1,2025-09-23 20:38:10,1,0,1,0
2025-09-23 20:38:55,820.0,2.55,226.39,5.18,228.21,226.87,224.01,394.19,390.48,391.72,392.13,6.35,4.83,4.36,2.4,3.55,0.71,0.79,0.68,0.67,50.02,0.0,1135,0.73,-17.0,72.7,1,2025-09-23 20:38:55,1,0,1,0
2025-09-23 20:39:40,820.0,2.56,226.61,5.22,228.39,227.06,224.37,394.43,390.95,391.7,392.3,6.78,4.64,4.25,2.41,3.57,0.71,0.79,0.7,0.66,50.02,0.0,1135,0.73,-17.0,72.5,1,2025-09-23 20:39:40,1,0,1,0
2025-09-23 20:40:25,820.0,2.51,226.44,5.18,228.29,226.89,224.13,394.2,390.6,391.81,392.2,6.83,4.45,4.67,2.41,3.52,0.69,0.79,0.67,0.62,50.0,0.0,1135,0.72,-17.0,72.4,1,2025-09-23 20:40:25,1,0,1,0
2025-09-23 20:41:10,820.0,2.56,226.58,5.19,228.65,227.2,224.11,394.41,390.92,392.05,392.46,6.45,4.79,4.32,2.41,3.54,0.71,0.79,0.68,0.67,50.0,0.0,1135,0.73,-17.0,72.3,1,2025-09-23 20:41:10,1,0,1,0
2025-09-23 20:41:55,820.0,2.55,227.0,5.23,228.68,228.13,224.19,395.61,391.73,392.2,393.18,6.46,4.42,4.82,2.44,3.56,0.7,0.79,0.66,0.64,49.98,0.0,1135,0.72,-17.1,72.0,1,2025-09-23 20:41:55,1,0,1,0
2025-09-23 20:42:40,820.0,2.56,226.7,5.25,227.12,228.49,224.55,394.53,392.35,391.12,392.66,6.82,4.33,4.6,2.42,3.55,0.7,0.79,0.69,0.64,49.98,0.0,1135,0.73,-17.1,71.9,1,2025-09-23 20:42:40,1,0,1,0
2025-09-23 20:43:25,820.0,2.55,226.47,5.2,226.89,227.76,224.75,393.65,392.36,391.16,392.39,6.4,4.88,4.33,2.4,3.55,0.71,0.79,0.67,0.68,49.97,0.0,1135,0.73,-17.1,72.0,1,2025-09-23 20:43:25,1,0,1,0
2025-09-23 20:44:10,820.0,2.25,227.33,3.44,232.29,231.38,218.31,401.55,389.5,390.29,393.78,0.0,0.0,10.32,0.0,2.26,,,,1.0,50.01,0.0,1135,1.0,-17.1,72.1,1,2025-09-23 20:44:10,0,1,1,0
2025-09-23 20:44:55,820.0,2.23,227.38,3.42,233.86,230.51,217.61,402.29,388.33,391.01,393.88,0.0,0.0,10.26,0.0,2.23,,,,1.0,49.98,0.0,1135,1.0,-17.1,72.6,1,2025-09-23 20:44:55,0,1,1,0
2025-09-23 20:45:40,820.0,2.31,227.9,3.47,237.59,224.5,221.61,400.3,386.41,397.61,394.77,0.0,0.0,10.41,0.0,2.3,,,,1.0,49.96,0.0,1135,1.0,-17.0,73.8,1,2025-09-23 20:45:40,0,1,1,0
2025-09-23 20:46:25,820.0,2.3,228.06,3.46,237.6,224.75,221.84,400.46,386.76,397.96,395.06,0.0,0.0,10.39,0.0,2.31,,,,1.0,49.98,0.0,1135,1.0,-17.0,75.2,1,2025-09-23 20:46:25,0,1,1,0
2025-09-23 20:47:10,820.0,2.3,228.16,3.46,237.59,225.01,221.87,400.67,387.01,397.98,395.22,0.0,0.0,10.37,0.0,2.3,,,,1.0,50.0,0.0,1135,1.0,-16.3,76.8,1,2025-09-23 20:47:10,0,1,1,0
2025-09-23 20:47:55,820.0,2.3,228.42,3.46,237.92,225.19,222.14,401.12,387.4,398.61,395.83,0.0,0.0,10.37,0.0,2.3,,,,1.0,50.0,0.0,1135,1.0,-15.6,78.8,1,2025-09-23 20:47:55,0,1,1,0
2025-09-23 20:48:40,820.0,2.3,228.48,3.45,238.02,225.43,221.98,401.41,387.47,398.45,395.78,0.0,0.0,10.34,0.0,2.29,,,,1.0,49.99,0.0,1136,1.0,-15.4,80.7,1,2025-09-23 20:48:40,0,1,1,0
2025-09-23 20:49:25,820.0,2.29,228.11,3.44,237.31,224.96,222.05,400.39,387.12,397.89,395.13,0.0,0.0,10.33,0.0,2.3,,,,1.0,50.0,0.0,1136,1.0,-14.7,82.5,1,2025-09-23 20:49:25,0,1,1,0
2025-09-23 20:50:10,820.0,2.29,228.08,3.44,237.66,224.36,222.23,400.18,386.76,398.35,394.93,0.0,0.0,10.32,0.0,2.29,,,,1.0,49.99,0.0,1136,1.0,-14.0,84.1,1,2025-09-23 20:50:10,0,1,1,0
2025-09-23 20:50:55,820.0,2.3,228.54,3.44,237.82,225.31,222.48,401.13,387.8,398.71,395.88,0.0,0.0,10.33,0.0,2.3,,,,1.0,50.0,0.0,1136,1.0,-13.2,85.6,1,2025-09-23 20:50:55,0,1,1,0
2025-09-23 20:51:40,820.0,2.29,228.18,3.44,237.67,224.67,222.21,400.45,387.01,398.34,395.27,0.0,0.0,10.31,0.0,2.29,,,,1.0,50.0,0.0,1136,1.0,-13.1,87.0,1,2025-09-23 20:51:40,0,1,1,0
2025-09-23 20:52:25,820.0,2.29,228.22,3.43,237.87,224.86,221.92,400.79,386.93,398.27,395.33,0.0,0.0,10.3,0.0,2.29,,,,1.0,49.98,0.0,1136,1.0,-12.3,88.4,1,2025-09-23 20:52:25,0,1,1,0
2025-09-23 20:53:10,820.0,2.3,228.59,3.44,238.26,224.79,222.71,401.07,387.55,399.36,396.02,0.0,0.0,10.33,0.0,2.3,,,,1.0,49.99,0.0,1136,1.0,-11.5,89.3,1,2025-09-23 20:53:10,0,1,1,0
2025-09-23 20:53:55,820.0,2.3,228.47,3.44,238.07,224.66,222.68,400.79,387.41,399.1,395.77,0.0,0.0,10.32,0.0,2.3,,,,1.0,49.98,0.0,1136,1.0,-10.8,90.3,1,2025-09-23 20:53:55,0,1,1,0
2025-09-23 20:54:40,820.0,2.26,228.47,3.41,239.54,225.17,220.71,402.51,386.15,398.7,395.79,0.0,0.0,10.23,0.0,2.26,,,,1.0,50.0,0.0,1136,1.0,-10.1,90.9,1,2025-09-23 20:54:40,0,1,1,0
2025-09-23 20:55:25,820.0,2.26,228.81,3.41,239.93,225.31,221.19,402.73,386.44,399.03,396.06,0.0,0.0,10.24,0.0,2.26,,,,1.0,49.99,0.0,1136,1.0,-9.3,91.8,1,2025-09-23 20:55:25,0,1,1,0
2025-09-23 20:56:10,820.0,2.29,228.59,3.43,239.11,224.34,222.32,401.43,386.82,399.66,396.05,0.0,0.0,10.3,0.0,2.29,,,,1.0,50.0,0.0,1136,1.0,-8.5,92.2,1,2025-09-23 20:56:10,0,1,1,0
2025-09-23 20:56:55,820.0,2.29,229.05,3.44,239.49,225.17,222.5,402.47,387.7,400.19,396.78,0.0,0.0,10.31,0.0,2.29,,,,1.0,50.0,0.0,1136,1.0,-8.4,92.7,1,2025-09-23 20:56:55,0,1,1,0
2025-09-23 20:57:40,820.0,2.29,228.93,3.43,239.24,224.96,222.6,402.07,387.46,400.0,396.5,0.0,0.0,10.3,0.0,2.29,,,,1.0,50.0,0.0,1136,1.0,-7.6,93.5,1,2025-09-23 20:57:40,0,1,1,0
2025-09-23 20:58:25,820.0,2.3,229.25,3.44,239.58,225.47,222.84,402.69,388.2,400.48,397.12,0.0,0.0,10.31,0.0,2.3,,,,1.0,50.0,0.0,1136,1.0,-6.9,93.9,1,2025-09-23 20:58:25,0,1,1,0
2025-09-23 20:59:10,820.0,2.29,228.98,3.43,239.42,225.03,222.5,402.29,387.57,400.12,396.77,0.0,0.0,10.3,0.0,2.29,,,,1.0,49.98,0.0,1136,1.0,-6.1,94.1,1,2025-09-23 20:59:10,0,1,1,0
2025-09-23 20:59:55,821.0,2.29,229.13,3.43,239.72,225.18,222.49,402.68,387.7,400.38,396.92,0.0,0.0,10.3,0.0,2.29,,,,1.0,50.0,0.0,1136,1.0,-5.3,94.6,1,2025-09-23 20:59:55,0,1,1,0
2025-09-23 21:00:40,821.0,2.3,229.23,3.44,239.8,225.16,222.72,402.73,388.02,400.62,397.17,0.0,0.0,10.31,0.0,2.3,,,,1.0,50.0,0.0,1136,1.0,-4.6,94.9,1,2025-09-23 21:00:40,0,1,1,0
2025-09-23 21:01:25,821.0,2.3,229.32,3.44,239.87,225.31,222.85,402.85,388.09,400.78,397.24,0.0,0.0,10.31,0.0,2.3,,,,1.0,50.0,0.0,1136,1.0,-3.8,95.2,1,2025-09-23 21:01:25,0,1,1,0
2025-09-23 21:02:10,821.0,2.3,229.45,3.44,240.33,224.95,223.08,403.02,388.01,401.42,397.48,0.0,0.0,10.32,0.0,2.3,,,,1.0,50.02,0.0,1136,1.0,-3.7,95.5,1,2025-09-23 21:02:10,0,1,1,0
2025-09-23 21:02:55,,2.3,229.43,3.44,240.39,224.95,222.95,402.94,387.77,401.21,397.31,0.0,0.0,10.31,0.0,2.3,,,,1.0,50.02,,1136,1.0,-2.9,95.7,1,2025-09-23 21:02:55,0,1,1,0
2025-09-23 21:03:40,,2.3,229.62,3.44,240.56,225.31,223.0,403.53,388.39,401.58,397.88,0.0,0.0,10.32,0.0,2.3,,,,1.0,50.02,0.0,1136,1.0,-2.2,95.9,1,2025-09-23 21:03:40,0,1,1,0
2025-09-23 21:04:25,821.0,2.3,229.86,3.44,240.77,225.87,222.93,404.19,388.68,401.68,398.32,0.0,0.0,10.31,0.0,2.3,,,,1.0,50.03,0.0,1136,1.0,-1.5,96.1,1,2025-09-23 21:04:25,0,1,1,0
2025-09-23 21:05:10,821.0,2.31,230.19,3.45,241.04,225.94,223.58,404.49,389.3,402.47,398.75,0.0,0.0,10.34,0.0,2.31,,,,1.0,50.03,0.0,1136,1.0,-0.7,96.3,1,2025-09-23 21:05:10,0,1,1,0
2025-09-23 21:05:55,821.0,0.0,228.44,0.0,231.12,227.93,226.26,397.55,393.34,396.11,395.67,0.0,0.0,0.0,0.0,0.0,,,,,50.02,0.0,1136,,-0.5,96.3,1,2025-09-23 21:05:55,0,0,1,0
2025-09-23 21:06:40,821.0,0.0,228.25,0.0,231.11,227.73,226.08,397.3,392.91,395.82,395.34,0.0,0.0,0.0,0.0,0.0,,,,,50.0,0.0,1136,,0.3,96.6,1,2025-09-23 21:06:40,0,0,1,0
2025-09-23 21:07:25,821.0,3.44,224.4,6.26,225.84,224.67,222.68,390.15,387.17,388.13,388.45,6.74,6.22,5.8,2.38,4.23,0.82,0.84,0.81,0.8,50.03,0.0,1136,0.82,1.0,96.8,1,2025-09-23 21:07:25,1,0,1,0
2025-09-23 21:08:10,,3.58,226.63,6.45,228.59,226.47,224.84,394.09,390.85,392.69,392.54,6.76,6.23,6.35,2.47,4.41,0.82,0.85,0.82,0.78,50.05,0.0,1136,0.82,1.6,96.8,1,2025-09-23 21:08:10,1,0,1,0
2025-09-23 21:08:55,821.0,3.33,226.78,6.19,227.88,226.87,225.6,393.83,391.85,392.73,392.8,7.82,4.98,5.76,2.49,4.21,0.79,0.85,0.77,0.75,50.01,0.0,1136,0.8,1.8,96.8,1,2025-09-23 21:08:55,1,0,1,0
2025-09-23 21:09:40,821.0,3.43,226.99,6.3,228.09,227.27,225.61,394.35,392.21,392.92,393.16,7.45,5.87,5.46,2.51,4.31,0.8,0.85,0.78,0.76,50.02,0.0,1136,0.81,0.2,96.5,1,2025-09-23 21:09:40,1,0,1,0
2025-09-23 21:10:25,821.0,3.4,226.55,6.26,228.25,226.93,224.46,394.2,390.92,392.06,392.39,7.58,5.26,5.95,2.48,4.24,0.79,0.84,0.79,0.75,50.03,0.0,1136,0.81,-1.5,95.3,1,2025-09-23 21:10:25,1,0,1,0
2025-09-23 21:11:10,821.0,3.26,227.1,6.09,228.78,227.47,225.04,395.12,391.89,393.02,393.35,7.54,4.93,5.71,2.49,4.15,0.78,0.84,0.77,0.74,50.03,0.0,1136,0.8,-3.0,92.0,1,2025-09-23 21:11:10,1,0,1,0
2025-09-23 21:11:55,821.0,3.17,227.15,5.97,228.57,228.0,224.89,395.4,392.22,392.71,393.44,7.65,4.81,5.46,2.49,4.07,0.78,0.83,0.76,0.73,50.02,0.0,1137,0.79,-4.6,83.9,1,2025-09-23 21:11:55,1,0,1,0
2025-09-23 21:12:40,821.0,3.12,229.46,5.94,232.27,229.44,226.68,399.86,395.01,397.47,397.45,7.18,5.01,5.63,2.57,4.1,0.75,0.81,0.75,0.69,50.0,0.0,1137,0.77,-6.0,78.4,1,2025-09-23 21:12:40,1,0,1,0
2025-09-23 21:13:25,821.0,3.06,229.39,5.85,232.3,228.95,226.91,399.46,394.79,397.7,397.31,6.94,5.18,5.42,2.56,4.03,0.75,0.81,0.75,0.69,49.99,0.0,1137,0.77,-6.8,75.5,1,2025-09-23 21:13:25,1,0,1,0
2025-09-23 21:14:10,821.0,3.05,229.42,5.82,232.01,229.33,226.93,399.53,395.13,397.46,397.38,7.39,5.33,4.76,2.55,4.0,0.75,0.81,0.73,0.69,50.0,0.0,1137,0.77,-7.6,74.1,1,2025-09-23 21:14:10,1,0,1,0
2025-09-23 21:14:55,821.0,3.0,230.02,5.76,232.42,229.91,227.42,400.67,396.06,398.52,398.42,7.33,5.22,4.72,2.58,4.01,0.74,0.81,0.72,0.69,50.02,0.0,1137,0.76,-8.4,73.8,1,2025-09-23 21:14:55,1,0,1,0
